sample_name	species	likely_resistant	fq_resistance_mutations	qrdr_mutations	genes_affected
N07_1_4	Streptococcus_pneumoniae	False	0	551	gyrA,gyrB,parC,parE
N07_2_2	Enterococcus_faecalis	False	0	12	gyrA,gyrB,parC,parE
N07_2_2	Enterococcus_faecium	False	0	3	gyrA,gyrB,parC,parE
N07_2_2	Escherichia_coli	False	0	19	gyrA,gyrB,parC,parE
N07_2_2	Klebsiella_oxytoca	False	0	4	gyrA,gyrB,parC,parE
N07_2_2	Klebsiella_pneumoniae	False	0	4	gyrA,gyrB,parE
N07_2_2	Pseudomonas_aeruginosa	False	0	7	gyrA,gyrB,parE
N07_2_2	Staphylococcus_aureus	True	11	64	gyrA,gyrB,parC,parE
N07_2_2	Streptococcus_mitis	False	0	2	gyrA,gyrB,parC,parE
N07_2_2	Streptococcus_oralis	False	0	5	gyrA,gyrB,parC,parE
N07_2_2	Streptococcus_pneumoniae	False	0	2	gyrA,gyrB,parC,parE
N07_2_3	Enterococcus_faecalis	True	1	88	gyrA,gyrB,parC,parE
N07_2_3	Enterococcus_faecium	True	1	129	gyrA,gyrB,parC,parE
N07_2_3	Escherichia_coli	True	8	184	gyrA,gyrB,parC,parE
N07_2_3	Klebsiella_oxytoca	False	0	32	gyrA,gyrB,parC,parE
N07_2_3	Klebsiella_pneumoniae	True	1	149	gyrA,gyrB,parE
N07_2_3	Pseudomonas_aeruginosa	False	0	144	gyrA,gyrB,parC,parE
N07_2_3	Staphylococcus_aureus	True	37	391	gyrA,gyrB,parC,parE
N07_2_3	Streptococcus_mitis	False	0	82	gyrA,gyrB,parC,parE
N07_2_3	Streptococcus_oralis	False	0	225	gyrA,gyrB,parC,parE
N07_2_3	Streptococcus_pneumoniae	False	0	165	gyrA,gyrB,parC,parE
N07_2_4	Enterococcus_faecalis	True	1	45	gyrA,gyrB,parC,parE
N07_2_4	Enterococcus_faecium	True	1	105	gyrA,gyrB,parE
N07_2_4	Escherichia_coli	False	0	178	gyrA,gyrB,parC,parE
N07_2_4	Klebsiella_oxytoca	False	0	121	gyrA,gyrB,parC,parE
N07_2_4	Klebsiella_pneumoniae	True	10	99	gyrA,gyrB,parE
N07_2_4	Pseudomonas_aeruginosa	True	3	21	gyrA,gyrB,parC,parE
N07_2_4	Staphylococcus_aureus	True	2	60	gyrA,gyrB,parC,parE
N07_2_4	Streptococcus_mitis	False	0	61	gyrA,gyrB,parE
N07_2_4	Streptococcus_oralis	False	0	83	gyrA,gyrB,parC,parE
N07_2_4	Streptococcus_pneumoniae	False	0	61	gyrA,gyrB,parE
N08_1_2	Enterococcus_faecalis	False	0	16	gyrA,gyrB,parC,parE
N08_1_2	Enterococcus_faecium	False	0	20	gyrA,gyrB,parC,parE
N08_1_2	Escherichia_coli	False	0	12	gyrA,gyrB,parE
N08_1_2	Klebsiella_oxytoca	False	0	2	gyrA,gyrB,parE
N08_1_2	Klebsiella_pneumoniae	False	0	1	gyrA,gyrB,parE
N08_1_2	Pseudomonas_aeruginosa	False	0	8	gyrA,gyrB,parE
N08_1_2	Staphylococcus_aureus	True	239	2038	gyrA,gyrB,parC,parE
N08_1_2	Streptococcus_mitis	True	1	3	gyrA,gyrB,parC,parE
N08_1_2	Streptococcus_oralis	True	1	6	gyrA,gyrB,parC,parE
N08_1_2	Streptococcus_pneumoniae	False	0	10	gyrA,gyrB,parC,parE
N08_1_3	Enterococcus_faecalis	True	1	199	gyrA,gyrB,parC,parE
N08_1_3	Enterococcus_faecium	True	1	354	gyrA,gyrB,parC,parE
N08_1_3	Escherichia_coli	False	0	28	gyrA,gyrB
N08_1_3	Klebsiella_oxytoca	False	0	154	gyrA,gyrB
N08_1_3	Klebsiella_pneumoniae	False	0	6	gyrA,gyrB
N08_1_3	Pseudomonas_aeruginosa	True	8	86	gyrA,gyrB,parC,parE
N08_1_3	Staphylococcus_aureus	True	17	582	gyrA,gyrB,parC,parE
N08_1_3	Streptococcus_mitis	False	0	144	gyrA,parC,parE
N08_1_3	Streptococcus_oralis	False	0	178	gyrA,gyrB,parC,parE
N08_1_3	Streptococcus_pneumoniae	False	0	168	gyrA,gyrB,parC,parE
N08_1_4	Enterococcus_faecalis	True	1	695	gyrA,gyrB,parC,parE
N08_1_4	Enterococcus_faecium	True	3	1164	gyrA,gyrB,parC,parE
N08_1_4	Escherichia_coli	False	0	167	gyrA,gyrB,parE
N08_1_4	Klebsiella_oxytoca	False	0	775	gyrA,gyrB,parC,parE
N08_1_4	Klebsiella_pneumoniae	False	0	3	gyrA,gyrB,parE
N08_1_4	Pseudomonas_aeruginosa	True	19	254	gyrA,gyrB,parE
N08_1_4	Staphylococcus_aureus	True	78	2231	gyrA,gyrB,parC,parE
N08_1_4	Streptococcus_mitis	False	0	499	gyrA,gyrB,parC,parE
N08_1_4	Streptococcus_oralis	False	0	622	gyrA,gyrB,parC,parE
N08_1_4	Streptococcus_pneumoniae	False	0	576	gyrA,gyrB,parC,parE
N08_2_2	Enterococcus_faecalis	False	0	167	gyrA,gyrB,parC,parE
N08_2_2	Enterococcus_faecium	False	0	35	gyrA,gyrB,parC,parE
N08_2_2	Escherichia_coli	False	0	113	gyrA,gyrB,parC,parE
N08_2_2	Klebsiella_oxytoca	True	1	8	gyrA,gyrB,parC,parE
N08_2_2	Klebsiella_pneumoniae	True	1	100	gyrA,gyrB,parE
N08_2_2	Pseudomonas_aeruginosa	False	0	408	gyrA,gyrB,parC,parE
N08_2_2	Staphylococcus_aureus	True	5	647	gyrA,gyrB,parC,parE
N08_2_2	Streptococcus_mitis	False	0	6	gyrA,gyrB,parC,parE
N08_2_2	Streptococcus_oralis	False	0	433	gyrA,gyrB,parC,parE
N08_2_2	Streptococcus_pneumoniae	False	0	320	gyrA,gyrB,parC,parE
N08_2_3	Enterococcus_faecalis	True	1	54	gyrA,gyrB,parC,parE
N08_2_3	Enterococcus_faecium	False	0	41	gyrA,gyrB,parC,parE
N08_2_3	Escherichia_coli	True	2	42	gyrA,gyrB,parC,parE
N08_2_3	Klebsiella_oxytoca	False	0	7	gyrA,gyrB,parC,parE
N08_2_3	Klebsiella_pneumoniae	True	1	23	gyrA,gyrB,parE
N08_2_3	Pseudomonas_aeruginosa	False	0	31	gyrA,gyrB,parC,parE
N08_2_3	Staphylococcus_aureus	False	0	95	gyrA,gyrB,parC,parE
N08_2_3	Streptococcus_mitis	False	0	7	gyrA,gyrB,parC,parE
N08_2_3	Streptococcus_oralis	False	0	50	gyrA,gyrB,parC,parE
N08_2_3	Streptococcus_pneumoniae	False	0	55	gyrA,gyrB,parC,parE
N08_2_4	Enterococcus_faecalis	True	1	73	gyrA,gyrB,parC,parE
N08_2_4	Enterococcus_faecium	True	2	236	gyrA,gyrB,parC,parE
N08_2_4	Escherichia_coli	True	5	253	gyrA,gyrB,parC,parE
N08_2_4	Klebsiella_oxytoca	False	0	157	gyrA,gyrB,parC,parE
N08_2_4	Klebsiella_pneumoniae	True	8	151	gyrA,gyrB,parE
N08_2_4	Pseudomonas_aeruginosa	True	7	38	gyrA,gyrB,parC,parE
N08_2_4	Staphylococcus_aureus	True	1	310	gyrA,gyrB,parC,parE
N08_2_4	Streptococcus_mitis	False	0	98	gyrA,gyrB,parC,parE
N08_2_4	Streptococcus_oralis	False	0	110	gyrA,gyrB,parC,parE
N08_2_4	Streptococcus_pneumoniae	False	0	100	gyrA,gyrB,parC,parE
N09_1_2	Enterococcus_faecalis	False	0	5	gyrA,gyrB,parE
N09_1_2	Enterococcus_faecium	False	0	2	gyrA,gyrB,parC,parE
N09_1_2	Escherichia_coli	False	0	8	gyrA,gyrB,parC,parE
N09_1_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB
N09_1_2	Klebsiella_pneumoniae	False	0	4	gyrA,gyrB
N09_1_2	Pseudomonas_aeruginosa	False	0	5	gyrA,gyrB,parE
N09_1_2	Staphylococcus_aureus	True	55	266	gyrA,gyrB,parC,parE
N09_1_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC
N09_1_2	Streptococcus_oralis	False	0	0	gyrA,gyrB,parC,parE
N09_1_2	Streptococcus_pneumoniae	False	0	0	gyrA,gyrB,parC,parE
N09_1_3	Enterococcus_faecalis	False	0	85	gyrA,gyrB,parC,parE
N09_1_3	Enterococcus_faecium	False	0	114	gyrA,gyrB,parC,parE
N09_1_3	Escherichia_coli	False	0	41	gyrA,gyrB,parC,parE
N09_1_3	Klebsiella_oxytoca	False	0	9	gyrA,gyrB,parC,parE
N09_1_3	Klebsiella_pneumoniae	False	0	12	gyrA,gyrB,parE
N09_1_3	Pseudomonas_aeruginosa	True	1	39	gyrA,gyrB,parC,parE
N09_1_3	Staphylococcus_aureus	False	0	279	gyrA,gyrB,parC,parE
N09_1_3	Streptococcus_mitis	False	0	10	gyrA,gyrB,parC,parE
N09_1_3	Streptococcus_oralis	False	0	58	gyrA,gyrB,parC,parE
N09_1_3	Streptococcus_pneumoniae	False	0	94	gyrA,gyrB,parC,parE
N09_1_4	Enterococcus_faecalis	False	0	2	gyrA,gyrB,parC,parE
N09_1_4	Enterococcus_faecium	False	0	5	gyrA,parC,parE
N09_1_4	Escherichia_coli	False	0	6	gyrA,gyrB
N09_1_4	Klebsiella_oxytoca	False	0	2	gyrB,parE
N09_1_4	Klebsiella_pneumoniae	False	0	2	gyrB,parE
N09_1_4	Pseudomonas_aeruginosa	False	0	0	gyrA,parC,parE
N09_1_4	Staphylococcus_aureus	False	0	30	gyrA,gyrB,parC,parE
N09_1_4	Streptococcus_mitis	False	0	0	gyrA,parC,parE
N09_1_4	Streptococcus_oralis	False	0	3	gyrB,parC,parE
N09_1_4	Streptococcus_pneumoniae	False	0	9	gyrA,gyrB,parC,parE
N09_2_2	Enterococcus_faecalis	False	0	17	gyrA,gyrB,parE
N09_2_2	Enterococcus_faecium	False	0	6	gyrA,gyrB
N09_2_2	Escherichia_coli	False	0	38	gyrA,gyrB,parC,parE
N09_2_2	Klebsiella_oxytoca	False	0	13	gyrA,gyrB,parC,parE
N09_2_2	Klebsiella_pneumoniae	False	0	31	gyrA,gyrB,parE
N09_2_2	Pseudomonas_aeruginosa	False	0	70	gyrA,gyrB,parC,parE
N09_2_2	Staphylococcus_aureus	True	3	99	gyrA,gyrB,parC,parE
N09_2_2	Streptococcus_mitis	False	0	3	gyrA,gyrB,parC,parE
N09_2_2	Streptococcus_oralis	False	0	52	gyrA,gyrB,parC,parE
N09_2_2	Streptococcus_pneumoniae	False	0	37	gyrA,gyrB,parC,parE
N09_2_3	Enterococcus_faecalis	False	0	0	parE
N09_2_3	Enterococcus_faecium	False	0	0	gyrA,parC
N09_2_3	Escherichia_coli	False	0	8	gyrA,gyrB,parC
N09_2_3	Klebsiella_oxytoca	False	0	0	gyrB,parC
N09_2_3	Klebsiella_pneumoniae	False	0	8	gyrA,gyrB
N09_2_3	Pseudomonas_aeruginosa	False	0	0	gyrA,gyrB,parC
N09_2_3	Staphylococcus_aureus	False	0	9	gyrA,gyrB,parC,parE
N09_2_3	Streptococcus_mitis	False	0	0	gyrA,gyrB
N09_2_3	Streptococcus_oralis	False	0	0	gyrA,gyrB
N09_2_3	Streptococcus_pneumoniae	False	0	0	gyrA,gyrB
N09_2_4	Enterococcus_faecalis	False	0	9	gyrA,gyrB,parC,parE
N09_2_4	Enterococcus_faecium	True	1	14	gyrA,parE
N09_2_4	Escherichia_coli	True	10	226	gyrA,gyrB,parC,parE
N09_2_4	Klebsiella_oxytoca	False	0	119	gyrA,gyrB,parC,parE
N09_2_4	Klebsiella_pneumoniae	True	3	155	gyrA,gyrB,parE
N09_2_4	Pseudomonas_aeruginosa	False	0	0	gyrB,parE
N09_2_4	Staphylococcus_aureus	True	6	17	gyrA,gyrB,parC,parE
N09_2_4	Streptococcus_mitis	False	0	6	gyrA,parC
N09_2_4	Streptococcus_oralis	False	0	9	gyrA,parC
N09_2_4	Streptococcus_pneumoniae	False	0	6	gyrA,parC
N10_1_2	Enterococcus_faecalis	False	0	19	gyrA,gyrB,parE
N10_1_2	Enterococcus_faecium	False	0	4	gyrA,gyrB,parC,parE
N10_1_2	Escherichia_coli	False	0	27	gyrA,gyrB,parE
N10_1_2	Klebsiella_oxytoca	False	0	2	gyrA,gyrB,parE
N10_1_2	Klebsiella_pneumoniae	False	0	26	gyrA,gyrB,parE
N10_1_2	Pseudomonas_aeruginosa	False	0	71	gyrA,gyrB,parC,parE
N10_1_2	Staphylococcus_aureus	True	3	129	gyrA,gyrB,parC,parE
N10_1_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC,parE
N10_1_2	Streptococcus_oralis	False	0	28	gyrA,gyrB,parC,parE
N10_1_2	Streptococcus_pneumoniae	False	0	25	gyrA,gyrB,parC,parE
N10_1_3	Enterococcus_faecalis	False	0	79	gyrA,gyrB,parC,parE
N10_1_3	Enterococcus_faecium	False	0	63	gyrA,gyrB,parC,parE
N10_1_3	Escherichia_coli	False	0	271	gyrA,gyrB,parC,parE
N10_1_3	Klebsiella_oxytoca	True	3	163	gyrA,gyrB,parC,parE
N10_1_3	Klebsiella_pneumoniae	True	3	181	gyrA,gyrB,parE
N10_1_3	Pseudomonas_aeruginosa	False	0	105	gyrA,gyrB,parC,parE
N10_1_3	Staphylococcus_aureus	True	5	257	gyrA,gyrB,parC,parE
N10_1_3	Streptococcus_mitis	False	0	6	gyrA,gyrB,parC,parE
N10_1_3	Streptococcus_oralis	False	0	60	gyrA,gyrB,parC,parE
N10_1_3	Streptococcus_pneumoniae	False	0	81	gyrA,gyrB,parC,parE
N10_1_4	Enterococcus_faecalis	False	0	14	gyrA,gyrB,parC,parE
N10_1_4	Enterococcus_faecium	False	0	2	gyrA,gyrB,parC,parE
N10_1_4	Escherichia_coli	True	7	178	gyrA,gyrB,parC,parE
N10_1_4	Klebsiella_oxytoca	True	1	156	gyrA,gyrB,parC,parE
N10_1_4	Klebsiella_pneumoniae	False	0	122	gyrA,gyrB,parE
N10_1_4	Pseudomonas_aeruginosa	True	2	40	gyrA,gyrB,parC
N10_1_4	Staphylococcus_aureus	True	258	819	gyrA,gyrB,parC,parE
N10_1_4	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC,parE
N10_1_4	Streptococcus_oralis	False	0	0	gyrA,gyrB,parC,parE
N10_1_4	Streptococcus_pneumoniae	False	0	3	gyrA,gyrB,parC,parE
N10_2_2	Enterococcus_faecalis	False	0	65	gyrA,gyrB,parC,parE
N10_2_2	Enterococcus_faecium	False	0	8	gyrA,gyrB,parC,parE
N10_2_2	Escherichia_coli	False	0	70	gyrA,gyrB,parC,parE
N10_2_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parE
N10_2_2	Klebsiella_pneumoniae	False	0	69	gyrA,gyrB,parE
N10_2_2	Pseudomonas_aeruginosa	False	0	275	gyrA,gyrB,parC,parE
N10_2_2	Staphylococcus_aureus	True	21	376	gyrA,gyrB,parC,parE
N10_2_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC
N10_2_2	Streptococcus_oralis	False	0	216	gyrA,gyrB,parC,parE
N10_2_2	Streptococcus_pneumoniae	False	0	137	gyrA,gyrB,parC,parE
N10_2_3	Enterococcus_faecalis	True	1	293	gyrA,gyrB,parC,parE
N10_2_3	Enterococcus_faecium	True	1	272	gyrA,gyrB,parC,parE
N10_2_3	Escherichia_coli	False	0	428	gyrA,gyrB,parC,parE
N10_2_3	Klebsiella_oxytoca	True	2	142	gyrA,gyrB,parC,parE
N10_2_3	Klebsiella_pneumoniae	False	0	182	gyrA,gyrB,parE
N10_2_3	Pseudomonas_aeruginosa	False	0	209	gyrA,gyrB,parC,parE
N10_2_3	Staphylococcus_aureus	True	43	909	gyrA,gyrB,parC,parE
N10_2_3	Streptococcus_mitis	False	0	72	gyrA,gyrB,parC,parE
N10_2_3	Streptococcus_oralis	False	0	151	gyrA,gyrB,parC,parE
N10_2_3	Streptococcus_pneumoniae	False	0	124	gyrA,gyrB,parC,parE
N10_2_4	Enterococcus_faecalis	True	1	190	gyrA,gyrB,parC,parE
N10_2_4	Enterococcus_faecium	True	1	273	gyrA,gyrB,parC,parE
N10_2_4	Escherichia_coli	True	1	622	gyrA,gyrB,parC,parE
N10_2_4	Klebsiella_oxytoca	False	0	86	gyrA,gyrB,parC,parE
N10_2_4	Klebsiella_pneumoniae	False	0	157	gyrA,gyrB,parE
N10_2_4	Pseudomonas_aeruginosa	False	0	129	gyrA,gyrB,parC,parE
N10_2_4	Staphylococcus_aureus	False	0	690	gyrA,gyrB,parC,parE
N10_2_4	Streptococcus_mitis	False	0	57	gyrA,gyrB,parC,parE
N10_2_4	Streptococcus_oralis	False	0	74	gyrA,gyrB,parC,parE
N10_2_4	Streptococcus_pneumoniae	False	0	72	gyrA,gyrB,parC,parE
N11_1_2	Enterococcus_faecalis	False	0	398	gyrA,gyrB,parC,parE
N11_1_2	Enterococcus_faecium	True	1	306	gyrA,gyrB,parC,parE
N11_1_2	Escherichia_coli	False	0	151	gyrA,gyrB,parC,parE
N11_1_2	Klebsiella_oxytoca	False	0	79	gyrA,gyrB,parC,parE
N11_1_2	Klebsiella_pneumoniae	False	0	52	gyrA,gyrB,parE
N11_1_2	Pseudomonas_aeruginosa	False	0	154	gyrA,gyrB,parC,parE
N11_1_2	Staphylococcus_aureus	True	35	1711	gyrA,gyrB,parC,parE
N11_1_2	Streptococcus_mitis	True	1	46	gyrA,gyrB,parC,parE
N11_1_2	Streptococcus_oralis	True	1	189	gyrA,gyrB,parC,parE
N11_1_2	Streptococcus_pneumoniae	False	0	304	gyrA,gyrB,parC,parE
N11_1_3	Enterococcus_faecalis	False	0	0	parC,parE
N11_1_3	Enterococcus_faecium	False	0	4	gyrA,gyrB,parE
N11_1_3	Escherichia_coli	False	0	3	gyrA,gyrB
N11_1_3	Klebsiella_oxytoca	False	0	0	gyrA,gyrB
N11_1_3	Klebsiella_pneumoniae	False	0	0	gyrA,gyrB
N11_1_3	Pseudomonas_aeruginosa	False	0	6	gyrB,parE
N11_1_3	Staphylococcus_aureus	True	4	45	gyrA,gyrB,parC,parE
N11_1_3	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC,parE
N11_1_3	Streptococcus_oralis	False	0	0	gyrA,gyrB,parC,parE
N11_1_3	Streptococcus_pneumoniae	False	0	0	gyrA,parC,parE
N11_1_4	Enterococcus_faecalis	True	1	82	gyrA,gyrB,parC,parE
N11_1_4	Enterococcus_faecium	True	1	137	gyrA,gyrB,parC,parE
N11_1_4	Escherichia_coli	False	0	40	gyrA,gyrB,parC,parE
N11_1_4	Klebsiella_oxytoca	False	0	15	gyrA,gyrB,parC,parE
N11_1_4	Klebsiella_pneumoniae	True	1	13	gyrA,gyrB,parE
N11_1_4	Pseudomonas_aeruginosa	True	1	32	gyrA,gyrB,parC,parE
N11_1_4	Staphylococcus_aureus	True	354	1273	gyrA,gyrB,parC,parE
N11_1_4	Streptococcus_mitis	False	0	353	gyrA,gyrB,parC,parE
N11_1_4	Streptococcus_oralis	False	0	506	gyrA,gyrB,parC,parE
N11_1_4	Streptococcus_pneumoniae	False	0	385	gyrA,gyrB,parC,parE
N11_2_2	Enterococcus_faecalis	False	0	184	gyrA,gyrB,parC,parE
N11_2_2	Enterococcus_faecium	False	0	51	gyrA,gyrB,parC,parE
N11_2_2	Escherichia_coli	False	0	205	gyrA,gyrB,parC,parE
N11_2_2	Klebsiella_oxytoca	False	0	4	gyrA,gyrB,parC,parE
N11_2_2	Klebsiella_pneumoniae	False	0	181	gyrA,gyrB,parE
N11_2_2	Pseudomonas_aeruginosa	True	1	701	gyrA,gyrB,parC,parE
N11_2_2	Staphylococcus_aureus	True	22	1052	gyrA,gyrB,parC,parE
N11_2_2	Streptococcus_mitis	True	1	13	gyrA,gyrB,parC,parE
N11_2_2	Streptococcus_oralis	True	1	477	gyrA,gyrB,parC,parE
N11_2_2	Streptococcus_pneumoniae	False	0	350	gyrA,gyrB,parC,parE
N11_2_3	Enterococcus_faecalis	True	1	31	gyrA,gyrB,parC,parE
N11_2_3	Enterococcus_faecium	True	1	76	gyrA,gyrB,parC,parE
N11_2_3	Escherichia_coli	True	7	124	gyrA,gyrB,parC,parE
N11_2_3	Klebsiella_oxytoca	False	0	62	gyrA,gyrB,parC,parE
N11_2_3	Klebsiella_pneumoniae	True	1	70	gyrA,gyrB,parE
N11_2_3	Pseudomonas_aeruginosa	False	0	13	gyrA,gyrB,parC,parE
N11_2_3	Staphylococcus_aureus	False	0	68	gyrA,gyrB,parC,parE
N11_2_3	Streptococcus_mitis	False	0	11	gyrA,gyrB,parC,parE
N11_2_3	Streptococcus_oralis	False	0	16	gyrA,gyrB,parC,parE
N11_2_3	Streptococcus_pneumoniae	False	0	20	gyrA,gyrB,parC,parE
N11_2_4	Enterococcus_faecalis	False	0	30	gyrA,gyrB,parC,parE
N11_2_4	Enterococcus_faecium	False	0	21	gyrA,gyrB,parC,parE
N11_2_4	Escherichia_coli	False	0	239	gyrA,gyrB,parC,parE
N11_2_4	Klebsiella_oxytoca	True	2	120	gyrA,gyrB,parC,parE
N11_2_4	Klebsiella_pneumoniae	True	1	113	gyrA,gyrB,parE
N11_2_4	Pseudomonas_aeruginosa	True	2	31	gyrA,gyrB,parC,parE
N11_2_4	Staphylococcus_aureus	False	0	159	gyrA,gyrB,parC,parE
N11_2_4	Streptococcus_mitis	False	0	6	gyrA,gyrB,parC,parE
N11_2_4	Streptococcus_oralis	False	0	12	gyrA,gyrB,parC,parE
N11_2_4	Streptococcus_pneumoniae	False	0	24	gyrA,gyrB,parC,parE
N12_1_2	Enterococcus_faecalis	True	1	84	gyrA,gyrB,parC,parE
N12_1_2	Enterococcus_faecium	True	1	84	gyrA,gyrB,parC,parE
N12_1_2	Escherichia_coli	False	0	10	gyrA,gyrB,parC,parE
N12_1_2	Klebsiella_oxytoca	False	0	4	gyrA,gyrB,parC,parE
N12_1_2	Klebsiella_pneumoniae	True	1	6	gyrA,gyrB,parE
N12_1_2	Pseudomonas_aeruginosa	False	0	14	gyrA,gyrB,parC,parE
N12_1_2	Staphylococcus_aureus	True	221	1918	gyrA,gyrB,parC,parE
N12_1_2	Streptococcus_mitis	False	0	50	gyrA,gyrB,parC,parE
N12_1_2	Streptococcus_oralis	False	0	78	gyrA,gyrB,parC,parE
N12_1_2	Streptococcus_pneumoniae	False	0	70	gyrA,gyrB,parC,parE
N12_1_3	Enterococcus_faecalis	False	0	125	gyrA,gyrB,parC,parE
N12_1_3	Enterococcus_faecium	False	0	61	gyrA,gyrB,parC,parE
N12_1_3	Escherichia_coli	False	0	89	gyrA,gyrB,parC,parE
N12_1_3	Klebsiella_oxytoca	False	0	102	gyrA,gyrB,parC,parE
N12_1_3	Klebsiella_pneumoniae	True	3	57	gyrA,gyrB,parE
N12_1_3	Pseudomonas_aeruginosa	False	0	17	gyrA,gyrB,parC,parE
N12_1_3	Staphylococcus_aureus	True	25	288	gyrA,gyrB,parC,parE
N12_1_3	Streptococcus_mitis	False	0	8	gyrA,gyrB,parC,parE
N12_1_3	Streptococcus_oralis	False	0	14	gyrA,gyrB,parC,parE
N12_1_3	Streptococcus_pneumoniae	False	0	11	gyrA,gyrB,parC,parE
N12_1_4	Enterococcus_faecalis	False	0	78	gyrA,gyrB,parC,parE
N12_1_4	Enterococcus_faecium	False	0	44	gyrA,gyrB,parC,parE
N12_1_4	Escherichia_coli	True	1	57	gyrA,gyrB,parC,parE
N12_1_4	Klebsiella_oxytoca	True	1	88	gyrA,gyrB,parC,parE
N12_1_4	Klebsiella_pneumoniae	True	2	51	gyrA,gyrB,parE
N12_1_4	Pseudomonas_aeruginosa	False	0	11	gyrA,gyrB,parC,parE
N12_1_4	Staphylococcus_aureus	True	3	212	gyrA,gyrB,parC,parE
N12_1_4	Streptococcus_mitis	False	0	10	gyrA,gyrB,parE
N12_1_4	Streptococcus_oralis	True	1	18	gyrA,gyrB,parC,parE
N12_1_4	Streptococcus_pneumoniae	False	0	13	gyrA,gyrB,parC,parE
N13_1_2	Enterococcus_faecalis	False	0	5	parC,parE
N13_1_2	Enterococcus_faecium	False	0	2	parC,parE
N13_1_2	Escherichia_coli	False	0	3	gyrA
N13_1_2	Klebsiella_pneumoniae	False	0	0	parE
N13_1_2	Pseudomonas_aeruginosa	False	0	0	gyrA,parC
N13_1_2	Staphylococcus_aureus	True	3	17	gyrA,gyrB,parC,parE
N13_1_2	Streptococcus_mitis	False	0	0	parC
N13_1_2	Streptococcus_oralis	False	0	0	gyrA,parC,parE
N13_1_2	Streptococcus_pneumoniae	False	0	0	parC
N13_1_3	Enterococcus_faecalis	False	0	59	gyrA,gyrB,parC,parE
N13_1_3	Enterococcus_faecium	False	0	64	gyrA,gyrB,parC,parE
N13_1_3	Escherichia_coli	False	0	44	gyrA,gyrB,parC,parE
N13_1_3	Klebsiella_oxytoca	False	0	17	gyrA,gyrB,parC,parE
N13_1_3	Klebsiella_pneumoniae	False	0	33	gyrA,gyrB,parE
N13_1_3	Pseudomonas_aeruginosa	False	0	46	gyrA,gyrB,parC,parE
N13_1_3	Staphylococcus_aureus	True	1	188	gyrA,gyrB,parC,parE
N13_1_3	Streptococcus_mitis	False	0	6	gyrA,gyrB,parC,parE
N13_1_3	Streptococcus_oralis	False	0	53	gyrA,gyrB,parC,parE
N13_1_3	Streptococcus_pneumoniae	False	0	43	gyrA,gyrB,parC,parE
N13_1_4	Enterococcus_faecalis	False	0	29	gyrA,gyrB,parC,parE
N13_1_4	Enterococcus_faecium	True	1	50	gyrA,gyrB,parC,parE
N13_1_4	Escherichia_coli	False	0	45	gyrA,gyrB
N13_1_4	Klebsiella_oxytoca	False	0	1	gyrA,gyrB
N13_1_4	Klebsiella_pneumoniae	False	0	45	gyrA,gyrB
N13_1_4	Pseudomonas_aeruginosa	False	0	9	gyrA,gyrB
N13_1_4	Staphylococcus_aureus	True	18	121	gyrA,gyrB,parC,parE
N13_1_4	Streptococcus_mitis	False	0	2	gyrA,gyrB,parC,parE
N13_1_4	Streptococcus_oralis	False	0	35	gyrA,gyrB,parC,parE
N13_1_4	Streptococcus_pneumoniae	False	0	6	gyrA,gyrB,parC,parE
N13_2_2	Enterococcus_faecalis	False	0	180	gyrA,gyrB,parC,parE
N13_2_2	Enterococcus_faecium	False	0	90	gyrA,gyrB,parC,parE
N13_2_2	Escherichia_coli	True	3	141	gyrA,gyrB,parC,parE
N13_2_2	Klebsiella_oxytoca	False	0	69	gyrA,gyrB,parC,parE
N13_2_2	Klebsiella_pneumoniae	True	1	92	gyrA,gyrB,parE
N13_2_2	Pseudomonas_aeruginosa	True	1	385	gyrA,gyrB,parC,parE
N13_2_2	Staphylococcus_aureus	True	2	478	gyrA,gyrB,parC,parE
N13_2_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC,parE
N13_2_2	Streptococcus_oralis	False	0	214	gyrA,gyrB,parC,parE
N13_2_2	Streptococcus_pneumoniae	False	0	186	gyrA,gyrB,parC,parE
N13_2_3	Enterococcus_faecalis	False	0	2	parE
N13_2_3	Enterococcus_faecium	False	0	0	gyrA,parC
N13_2_3	Escherichia_coli	False	0	8	gyrA,gyrB,parC,parE
N13_2_3	Klebsiella_oxytoca	False	0	2	gyrA,gyrB,parC,parE
N13_2_3	Klebsiella_pneumoniae	False	0	3	gyrA,gyrB,parE
N13_2_3	Pseudomonas_aeruginosa	False	0	0	gyrA,gyrB,parC
N13_2_3	Staphylococcus_aureus	False	0	8	gyrA,gyrB,parE
N13_2_3	Streptococcus_mitis	False	0	0	parC
N13_2_3	Streptococcus_oralis	False	0	0	gyrA,parC
N13_2_3	Streptococcus_pneumoniae	False	0	0	parC
N13_2_4	Enterococcus_faecalis	False	0	0	gyrA,gyrB,parC,parE
N13_2_4	Enterococcus_faecium	False	0	0	gyrA
