sample_name	Aminocoumarins	Aminoglycosides	Bacitracin	Cationic antimicrobial peptides	Chromium resistance	Drug and biocide and metal resistance	Drug and biocide resistance	Drug and metal resistance	Elfamycins	Fluoroquinolones	Fosfomycin	Fusidic acid	Glycopeptides	Lipopeptides	MLS	Multi-biocide resistance	Multi-drug resistance	Multi-metal resistance	Mupirocin	Oxazolidinone	Phenicol	Phenolic compound resistance	Rifampin	Sulfonamides	Tetracyclines	Trimethoprim	betalactams
N01_1_2	11.8388	52.834500000000006	0.0	0.0	0.0	0.0	4.109346	0.0	3.7832	31.064700000000002	14.105485	17.44838	3.7669	28.8632	1208.32561	0.0	56.25891	0.0	22.61769	2.03836	0.0	0.0	0.0	0.68489	2.266657	6.75106	276.646724
N01_1_3	16.638	66.584085	0.0	0.0	0.0	0.0	0.0	0.0	2.2388	25.238860000000003	21.58265	21.45378	4.9769	38.607169999999996	1279.7224	0.0	64.4419	0.0	40.8942	3.2535	0.0	0.0	0.0	0.0	5.4923	11.4034	273.487704
N01_1_4	171.163	131.89855	0.0	0.0	3.47497	49.81257	295.96107	0.0	40.4821	789.2024	244.57532	192.69729999999998	0.0	621.6642400000001	1242.82326	0.0	1504.18461	0.0	108.655	26.2949	0.0	13.92725	0.0	6.47111	49.00532	109.78999999999999	1628.586232
N01_2_3	88.5042	33.644033	0.0	3.12246	2.50211	41.12969	320.53854	8.08532	36.0221	473.39449	131.68106	74.4015	0.516964	283.73102	717.56706	0.0	957.87295	0.0	37.2628	8.95382	0.0	12.5519	0.0	18.65207	41.936080000000004	53.28869	794.57393
N01_2_4	77.76633000000001	115.87748	0.0	3.69612	8.90354	116.797293	878.953254	16.952869	75.138	949.55774	206.47347	14.209543	0.0	308.99562	60.419192	0.0	2285.54905	0.0	0.0	0.739224	0.607806	28.6655	0.0	32.18088	126.73566600000001	0.0	753.991927
N01_2_2	146.44	825.82984	0.0	0.0	0.0	0.0	39.017	0.0	14.3032	272.40537	160.99698	187.6681	70.6175	372.9883	3187.671067	0.0	650.1378	0.0	210.7011	25.7964	0.0	0.0	0.0	0.0	217.84115	50.3259	1538.59189
N02_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N02_1_4	72.9091	12.0576	0.0	0.0	0.0	0.0	2.99093	0.0	58.169	524.7144000000001	68.59036	105.7155	0.0	852.65845	382.504336	0.0	745.9232999999999	0.0	69.07318000000001	11.7491	0.0	0.0	0.0	1.98502	22.0766	20.31962	501.77974
N02_2_2	37.263040000000004	211.58398	0.0	0.0	0.0	0.0	6.501941	0.0	6.08326	60.389269999999996	22.73216	36.13008	3.94057	76.2008	520.1059300000001	0.0	141.73741	0.0	81.2496	4.53166	0.0	0.0	0.0	0.0	402.87398	4.85183	444.004024
N02_1_2	42.1557	136.69097	0.0	0.0	0.0	0.0	3.51637	0.0	6.07741	73.86399	45.77375	52.33896	12.6223	118.86521	431.04917	0.0	160.716	0.0	38.86289	8.61814	7.05305	0.0	0.0	0.0	305.19184	11.4028	812.66617
N02_2_4	72.9919	28.789555999999997	0.0	9.99331	7.22087	96.15834	771.6779300000001	24.30975	70.987	905.67925	137.901446	20.56616	0.0	390.600564	83.6901	0.0	1947.73966	0.0	8.74023	1.08078	71.28455	25.970100000000002	0.0	33.7078	109.42523	0.67353	483.84553900000003
N02_2_3	12.28074	8.048387	0.0	1.405	0.0	17.98745	139.493786	5.03024	12.1593	130.23116	26.989801999999997	2.08148	0.0	37.223778	12.124618	0.0	328.977658	0.0	0.0	0.0	22.28908	4.66598	0.0	5.62	26.833739	0.312222	94.793998
N03_1_4	60.2034	119.218888	3.2883	0.0	0.0	0.0	0.0	0.0	0.0	180.0305	33.3176	47.05023	32.998853	438.734331	1330.789989	0.0	333.3348	0.0	19.7443	5.47567	0.0	0.0	0.0	0.0	891.27387	6.50417	357.46837
N03_2_2	12.8675	536.5100199999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.94839	5.153829999999999	18.12375	0.0	54.06396	477.42871	0.0	132.8049	0.0	25.018259999999998	1.77483	0.0	0.0	0.0	121.37088	719.07819	5.49514	341.07419
N03_2_4	49.31679	20.429109	0.0	0.0	0.585307	4.946785	65.30899	1.62376	36.1946	253.74016	17.559215000000002	23.6766	62.571206	442.246858	624.560233	0.0	475.23178	0.0	0.0	0.0	0.0	2.0769	0.0	2.45451	1327.684154	0.0	82.698263
N03_2_3	6.30084	52.380222	0.0	0.0	0.0	0.0	0.0	0.0	2.16369	19.11652	3.61407	9.39182	0.546866	31.00489	133.149894	0.0	47.4347	0.0	4.47003	1.11751	3.2811900000000005	0.0	0.0	0.0	96.86656	1.49794	8.82118
N04_1_2	20.7636	18.44871	0.0	0.0	0.0	0.0	7.87986	0.0	0.0	47.9807	12.13546	29.11102	1.07559	51.62822	103.81781699999999	0.0	73.3038	0.0	35.49444	3.41383	0.0	0.0	0.0	1.84721	3.13324	9.75045	295.646954
N04_1_3	15.4655	67.93789	0.0	0.0	0.0	0.0	0.0	0.0	34.2451	92.44805	9.87309	18.98673	3.17596	119.02942	163.49274	0.0	143.4704	0.0	35.4187	4.48777	0.0	0.0	0.0	0.0	124.62182	11.323	335.68529
N04_2_2	9.27275	117.21095	0.0	0.0	0.0	0.0	2.7789	0.0	0.0	24.98088	3.480931	16.70261	0.965302	46.45140000000001	114.46132	0.0	112.76480000000001	0.0	7.22514	3.8027	0.0	0.0	0.0	1.52108	205.60921	1.34557	17.93121
N04_2_3	16.8354	77.94427	0.0	0.0	0.0	0.0	24.655079999999998	0.0	0.0	55.405010000000004	16.21443	23.0682	1.63294	96.642594	123.505602	0.0	137.8802	0.0	12.0056	4.66883	0.0	0.0	0.0	5.08282	243.33139	2.046932	34.26876
N04_2_4	27.2933	0.0	0.0	0.0	0.0	0.0	11.968039999999998	0.0	34.0846	238.59211	13.71071	44.61751	0.0	497.019127	163.68281	0.0	350.3789	0.0	13.9926	1.89643	0.0	0.0	0.0	2.40898	2172.85289	1.0251	40.51704
N04_1_4	24.9677	13.973839	0.0	0.0	0.0	0.0	11.49464	0.0	70.0948	360.61641000000003	14.24936	42.197160000000004	0.0	526.39991	252.356356	0.0	501.2063	0.0	18.732	2.4542	0.0	0.0	0.0	1.82812	1822.79092	2.22881	64.56039
N05_1_2	5.75153	1.90497	0.0	0.0	0.0	0.0	21.394199999999998	0.0	11.1734	48.64986999999999	1.97823	16.302130000000002	0.0	25.533839999999998	542.25538	0.0	63.41330000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	487.26806	0.512875	458.84012
N05_1_4	62.448	22.7538	0.0	0.0	0.0	0.0	6.85532	0.0	51.9045	102.809	14.21071	34.71412	49.549974	215.47384	269.315891	0.0	345.2663	0.0	11.0435	3.04218	0.0	0.0	0.0	0.0	527.46351	4.584104	128.2715
N05_2_2	2.001	422.95522	0.0	0.0	0.0	0.0	3.5599100000000004	0.0	7.18964	48.1403	0.0	5.793589	0.442081	23.034709999999997	369.67312	0.0	92.7672	0.0	0.0	1.04703	0.0	0.0	0.0	0.0	857.264997	0.0	115.73218200000001
N05_2_3	34.46766	10.530196	0.0	0.0	0.0	18.202460000000002	291.16264	6.80914	32.0317	364.54793	68.609196	10.45347	0.0	84.299133	52.996203	0.0	716.72475	0.0	2.64693	1.47691	0.0	11.83448	0.0	7.76817	30.2863	0.0	367.329257
N05_1_3	3.01423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21189	1.28476	3.706025	0.0	8.49915	39.92626	0.0	13.934660000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.444723	1.0871	0.0
N05_2_4	84.62629999999999	36.404561	0.0	0.0	0.0	17.2629	291.42713	5.30956	61.3731	450.30531	64.8039	26.384498999999998	43.974090000000004	354.351949	197.869749	0.0	1065.01764	0.0	3.40357	0.789628	0.0	12.1167	0.0	5.41848	446.57523	0.544571	324.21028
N06_1_2	97.3682	387.2191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.12948	96.32468	121.83019999999999	35.8165	223.9992	1694.64494	0.0	351.653	0.0	126.04650000000001	18.0752	0.0	0.0	0.0	0.0	12.565	30.9742	881.82435
N06_1_3	22.00075	109.333145	0.0	0.0	2.04162	16.48529	208.51918	5.72872	19.2582	222.68837	51.74132	8.37977	0.365663	49.516848	84.65092	0.0	536.12271	0.0	0.0	0.792269	0.0	6.18579	0.0	284.91257	45.67743	64.26520000000001	170.64264
N06_1_4	68.87950000000001	193.95080000000002	0.0	0.0	3.43896	20.83408	303.33001	10.4504	53.1203	406.13154000000003	88.97888	36.7602	4.006558	290.17505	163.36745	0.0	1099.06591	0.0	12.22	3.87301	0.0	9.51558	0.0	422.92585	159.76155	89.04574	376.14918
N07_1_3	30.859	742.68727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.55427	30.69563	45.9481	26.7463	242.84168499999998	753.36385	0.0	362.4104	0.0	21.5714	27.9992	0.0	0.0	0.0	0.0	408.38521000000003	3.40457	502.48743
N07_1_4	34.3913	17.320024999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	333.7138	22.76169	52.33329	0.0	644.0133	367.949938	0.0	399.946	0.0	44.497299999999996	5.877	0.0	0.0	0.0	0.0	2448.933796	3.76252	123.074844
N07_2_2	4.97352	14.37511	0.0	0.0	0.0	0.0	0.0	0.0	1.41184	5.35858	4.299697999999999	4.97353	0.93053	12.41777	296.518497	0.0	22.49317	0.0	2.91994	0.70592	0.0	0.0	0.0	0.0	44.890026	1.34766	20.92089
N07_2_3	40.8779	219.63773	0.0	6.53928	2.87376	32.285849999999996	243.83004	4.80916	28.4737	376.72706999999997	53.75107	24.98411	3.02039	143.395	202.42452	0.0	227.4673	0.0	9.85291	2.5512	0.0	10.64466	0.0	11.28978	776.59076	3.69484	405.669933
N07_2_4	64.5125	23.5465	0.0	23.5972	8.15267	105.6809	833.2435	14.7356	76.1591	895.68006	137.9878	6.02589	0.0	129.83508	30.078787	0.0	275.16589999999997	0.0	0.0	0.0	0.0	30.1801	0.0	33.167699999999996	451.28344	0.0	726.04368
N07_1_2	5.75737	1069.32453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.1824	8.550128	10.91323	5.37068	69.1314	1118.77741	0.0	247.782	0.0	4.29655	6.14406	0.0	0.0	0.0	0.0	2398.97587	0.0	160.432546
N08_1_2	105.486	189.0129	0.0	0.0	0.0	0.0	48.4863	0.0	0.0	254.19754999999998	73.42375	138.00560000000002	7.19805	295.3391	929.205751	0.0	399.163	0.0	221.3673	18.5797	0.0	0.0	0.0	0.0	20.936489	53.6017	2106.744984
N08_1_3	46.162400000000005	122.2209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.96158	8.68138	19.940510000000003	73.86580000000001	278.42665	366.66261	0.0	207.4347	0.0	7.22955	1.24443	0.0	0.0	0.0	0.0	1055.48503	16.059089999999998	115.435762
N08_1_4	122.6916	348.42963000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.15369999999996	44.43195	64.5486	194.3528	716.65391	862.3117	0.0	568.297	0.0	27.8932	7.56245	0.0	0.0	0.0	0.0	2739.2974	32.67062	417.926874
N08_2_3	8.64336	159.57378	0.0	0.0	0.0	8.795	95.02655	2.83058	10.6147	103.08857	24.893911	0.0	0.0	19.258020000000002	48.2967	0.0	253.76605	0.0	0.0	0.0	0.0	3.4623999999999997	0.0	66.74594499999999	10.083932	32.32419	96.820845
N08_2_4	84.7861	672.79349	0.0	0.0	0.0	82.56030000000001	1078.3264	32.5164	79.1869	1013.18937	242.18617	0.0	9.00721	282.28389	92.12395000000001	0.0	2798.182	0.0	0.0	0.0	0.0	33.038	0.0	702.4228	588.25068	268.581682	860.62348
N08_2_2	18.09372	986.058901	0.0	0.0	0.0	1.890016	17.413330000000002	0.781206	13.6081	128.42025999999998	15.548542000000001	26.460240000000002	4.08243	113.073309	2402.28757	0.0	334.17989	0.0	14.5405	10.1305	0.0	0.0	0.0	12.121297	158.38329	8.190066	240.939154
N09_1_2	39.2444	91.73434	0.0	0.0	0.0	0.0	54.13027	0.0	0.0	98.66460000000001	62.413799999999995	52.940999999999995	7.79147	116.74913	1180.8182	0.0	160.5863	0.0	51.21872	8.16054	0.0	0.0	0.0	10.375	92.06266	16.03403	642.83758
N09_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N09_2_2	4.618119999999999	79.85688400000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.46656	2.88061	6.058432	1.34886	18.26672	223.247344	0.0	58.77818	0.0	0.0	1.25741	0.0	0.0	0.0	0.0	148.557198	0.0	6.51567
N09_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N09_2_4	79.33533	809.68528	0.0	0.0	0.0	92.0769	1170.2147	35.5848	77.5051	1110.73026	269.82503	5.314834	0.0	191.72124	41.005226	0.0	2910.3122	0.0	2.39344	0.527964	0.0	38.6118	0.0	920.135947	98.72926899999999	381.400969	1027.734755
N09_1_3	6.31875	20.51967	0.0	0.0	0.0	0.0	8.11014	0.0	0.0	10.22725	4.88563	8.240425	0.521134	15.0152	303.2673	0.0	16.90428	0.0	3.48508	0.0	0.0	0.0	0.0	0.0	2.638236	0.0	42.993531000000004
N10_1_2	6.25747	71.593705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.35999	16.657166	16.27531	0.293778	68.509	131.84753	0.0	122.7992	0.0	6.96253	9.13649	0.0	0.0	0.0	0.0	170.30299	1.8508	39.865626
N10_1_4	148.0446	16.8446	0.0	0.0	0.0	0.0	198.2872	0.0	74.2324	932.7554	169.64184	126.5439	0.0	220.2074	0.0	0.0	503.78499999999997	0.0	64.5008	19.7867	0.0	32.0402	0.0	12.0272	70.77303	25.1213	838.83334
N10_2_2	9.0284	378.92086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.63548	3.416759	14.11962	0.791965	32.42528	146.649159	0.0	92.8862	0.0	7.17294	1.47079	25.45599	0.0	0.0	0.0	709.532402	4.66128	110.128394
N10_2_3	46.8438	139.656417	0.0	0.0	0.0	0.0	62.941649999999996	0.0	47.2687	283.58707	26.971410000000002	34.97037	0.649913	161.97831	101.011514	0.0	318.8075	0.0	13.3232	2.54966	10.123650000000001	8.64884	0.0	3.87448	120.20897400000001	4.92434	184.850237
N10_1_3	79.0531	16.77165	0.0	0.0	0.0	0.0	212.79129999999998	0.0	84.0182	864.75643	94.68069	19.76899	0.0	81.57	6.749833000000001	0.0	262.71709999999996	0.0	6.56679	12.1955	0.0	34.778800000000004	0.0	22.400260000000003	72.94394	1.16692	253.496104
N10_2_4	19.9891	11.1908	0.0	0.0	0.0	0.0	21.84136	0.0	53.2914	171.64393	17.36505	0.0	0.0	76.020314	11.885412	0.0	166.5115	0.0	0.0	0.0	0.0	8.14228	0.0	0.0	30.71682	0.0	27.86125
N11_1_2	53.9915	48.357622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.4524	9.92974	76.4097	0.0	269.44063	92.58367	0.0	397.495	0.0	80.68209999999999	40.4232	0.0	0.0	0.0	0.0	27.86438	9.06118	630.268667
N11_1_3	3.27535	18.87963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.72763	10.28955	10.75305	0.0	24.62697	20.20833	0.0	45.7932	0.0	15.758790000000001	3.30625	0.0	0.0	0.0	0.0	1.60678	0.0	26.45008
N11_1_4	108.947	112.00692	0.0	0.0	0.0	0.0	0.0	0.0	22.1406	281.97272	109.15959999999998	164.9635	0.0	526.2119	961.6256	0.0	671.4292	0.0	238.2508	16.2861	0.0	0.0	0.0	0.0	64.98467	41.141	817.23249
N11_2_3	38.1859	10.88066	0.0	1.08807	5.28489	67.4084	496.210021	0.0	40.8284	464.18969	78.44442000000001	0.0	0.0	79.117976	49.68836	0.0	981.0731000000001	0.0	0.0	0.0	0.0	19.89609	0.0	7.87553	42.12374	0.0	502.27214200000003
N11_2_4	86.81496	25.597360000000002	0.0	2.08654	8.86779	117.8895	883.723252	2.08654	76.8294	905.96811	156.9749	4.09856	14.046904999999999	111.853452	40.016805	0.0	1787.4560999999999	0.0	0.0	0.0	0.0	38.8618	0.0	19.7849	214.87636600000002	0.0	1010.369402
N11_2_2	36.5788	889.559434	0.0	0.0	0.0	0.0	14.7395	0.0	0.0	116.00598	6.58087	51.858	0.0	210.04832	452.149442	0.0	397.26099999999997	0.0	62.4041	20.9052	0.0	0.0	0.0	0.0	1750.4703	6.45631	552.68917
N12_1_2	177.004	10.408948	0.0	0.0	0.0	0.0	4.35663	0.0	0.0	347.0167	29.6094	222.7354	0.0	584.3880800000001	2816.12835	0.0	673.817	0.0	108.316	23.4527	0.0	0.0	0.0	0.0	339.16468	9.00022	512.46458
N12_1_3	14.89496	2.8792349999999995	0.0	0.0	0.476095	9.09114	41.080179	0.0	10.3834	65.79173	9.703273	3.559376	0.725478	43.64204	849.26181	0.0	56.065799999999996	0.0	0.0	0.0	0.0	1.927055	0.0	1.1789	365.867398	0.408081	1557.806076
N12_1_4	9.4801	2.62374	0.0	0.0	0.569301	10.69295	50.49454	0.0	12.6236	77.64773	12.623634	2.84651	0.0	23.16807	1068.9250670000001	0.0	53.9351	0.0	0.0	0.0	0.0	1.88117	0.0	1.361373	416.30787	0.346531	1966.143998
N13_1_2	3.30873	9.162659999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27024	1.18775	2.997655	0.0	6.24983	105.37038	0.0	8.68189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.339357	0.0	10.54834
N13_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.69524	0.0	18.519485
N13_1_4	0.0	1.07985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59164	0.0	6.43108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.086839999999999
N13_2_3	3.13779	0.909078	0.0	0.0	0.469202	5.102558	33.459945	0.0	2.96184	38.15193	5.952999999999999	0.0	0.0	0.762453	0.0	0.0	77.56484	0.0	0.0	0.0	0.0	1.3782800000000002	0.0	0.997053	4.105518	0.0	14.222665
N13_2_4	90.3961	23.6589	0.0	0.0	16.1243	176.5529	1245.3677	0.0	97.1161	1283.0398	202.9332	0.0	0.0	99.171	0.0	0.0	2811.2409	0.0	0.0	0.0	0.0	55.370599999999996	0.0	24.603	125.9217	0.0	907.31235
N13_2_2	20.22416	354.0383	0.0	0.0	1.43795	16.21177	140.223685	0.0	18.1368	185.10169	33.397650999999996	7.259347	2.18012	36.85332	1116.9192	0.0	326.90255	0.0	7.9551300000000005	2.80633	0.0	5.03284	0.0	2.92229	750.51932	0.417471	164.900889
N14_1_2	8.74773	870.077128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.46358	0.967491	6.6515	0.302341	45.230199999999996	3942.0826700000002	0.0	73.3883	0.0	0.0	0.362809	0.0	0.0	0.0	231.59304	5.663854	0.0	332.817176
N14_1_4	0.0	3.2999	0.0	0.0	0.0	0.0	13.758073	0.0	6.65058	0.0	0.0	0.0	0.0	9.59511	0.0	0.0	5.73676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.83859	197.8423	86.30524
N14_2_2	0.0	261.55565	0.0	0.0	0.0	0.0	0.0	0.0	2.95721	15.431	0.0	0.0	0.0	7.9278319999999995	147.73458	0.0	29.19457	0.0	0.0	0.235948	0.0	0.0	0.0	97.21048	0.0	0.519085	101.787679
N14_2_3	5.78089	9.2153	0.0	0.0	0.789273	6.954136	54.843796	0.533293	6.27152	61.11534	11.732434	0.0	0.0	5.567582	14.569561	0.0	106.061229	0.0	0.0	0.0	0.0	2.005178	0.0	14.526899	111.9701	0.0	53.6279
N14_2_4	9.96425	12.391437999999999	0.0	0.0	0.958101	10.443309	76.296815	0.926165	16.9584	94.66043	13.796657	0.0	0.0	7.66481	0.0	0.0	161.599794	0.0	0.0	0.0	0.0	2.8743	0.0	1.62877	447.59274899999997	1.88427	43.018761999999995
N14_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.701819999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.244804	7.028463
N15_1_3	0.0	18.654272	0.0	0.0	0.0	0.0	0.0	0.0	2.84123	36.35372	0.0	2.51518	0.0	60.271321	100.88677	0.0	41.4307	0.0	0.0	0.37262	5.21669	0.0	0.0	0.0	427.208662	0.489063	5.33312
N15_1_4	52.79132	13.779710000000001	0.0	0.0	2.32748	34.35671	289.42684	3.83504	43.5873	461.10458	48.453729	15.26083	26.422127	334.01907	189.29263	0.0	687.5572	0.0	0.0	0.0	1.45467	14.917	0.0	7.24691	1689.61474	16.609683	282.894005
N15_2_2	0.0	12.395635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17	0.0	0.442701	6.45079	563.147895	0.0	10.11889	0.0	0.0	0.63243	3.0356699999999996	0.0	0.0	0.0	0.316215	0.0	11.668336
N15_1_2	10.967410000000001	198.32881	0.0	0.0	0.0	0.0	0.0	0.0	8.29033	52.159949999999995	12.625479999999998	12.867270000000001	1.58898	70.95136	2335.48833	0.0	139.51927	0.0	9.22299	3.817	32.1768	0.0	0.0	2.78071	247.276339	0.56996	241.956651
N15_2_4	61.58486	14.7068	0.0	12.4089	11.3978	80.42797	651.3297	38.8812	60.6657	656.01708	100.0065	0.0	0.0	105.52169	32.07925	0.0	230.62120000000002	0.0	0.0	0.0	0.0	27.483400000000003	0.0	31.435899999999997	500.67627	1.65452	4529.6175
N15_2_3	70.1725	16.444377	0.0	14.0225	12.8864	75.85325	608.44104	34.8321	78.1256	778.62497	101.62603	0.0	0.0	49.183535	6.93652	0.0	262.36220000000003	0.0	0.0	0.0	7.92319	36.416799999999995	0.0	28.5534	246.24649	0.0	4653.57266
N16_1_2	2.49753	162.96977	0.0	0.0	0.0	0.0	2.08531	0.0	0.0	24.80554	6.1832	4.36461	0.242478	34.019644	1014.04498	0.0	45.1252	0.0	3.17647	1.86708	27.0606	0.0	0.0	4.02514	264.10746	0.0	29.7521
N16_1_3	9.31349	110.24895	0.0	0.0	0.0	0.0	33.118399000000004	0.0	8.64104	75.92016000000001	13.449095000000002	10.55753	0.706077	48.215029	177.326214	0.0	105.878018	0.0	5.68224	3.3959	26.931810000000002	1.176795	0.0	4.169222	1203.828252	0.773323	60.251947
N16_2_2	3.59408	635.63033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.20368	1.918088	6.461891	0.186222	39.7025	793.471892	0.0	137.6738	0.0	3.85479	2.7747	166.16570000000002	0.0	0.0	0.0	243.22414	1.04284	66.31353
N16_2_3	46.738	55.968142	0.0	6.18904	6.936	56.84846	523.9876899999999	21.60826	60.5566	545.38295	88.594081	4.668464	0.0	96.91722	72.50787	0.0	561.92229	0.0	0.0	0.453508	14.725649999999998	28.3042	0.0	23.128869	408.236842	0.0	3614.347255
N16_2_4	62.289939999999994	18.544890000000002	0.0	12.2636	11.1045	74.59084	600.7649	36.82816	60.7196	628.58261	102.96902	0.0	5.271834	138.862505	108.80183	0.0	501.16102	0.0	0.0	0.0	0.0	22.1717	0.0	29.0512	672.365204	4.26234	3138.576561
N16_1_4	32.3211	6.80303	0.0	0.0	0.0	9.16931	170.93635	4.3292	27.2121	398.25967	51.009291	29.25573	0.0	439.13160999999997	187.688443	0.0	632.97758	0.0	23.205599999999997	3.09229	0.0	6.77614	0.0	4.409867	603.049986	16.617644	243.134425
N17_1_2	9.50595	56.424859999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.43671	18.480818	21.8796	5.12471	82.89818	3629.811597	0.0	110.08840000000001	0.0	19.75538	14.1793	0.0	0.0	0.0	0.0	6.293048	1.56662	201.855279
N17_1_3	43.3357	11.64241	0.0	0.0	5.76241	62.837630000000004	422.41975	0.0	42.7085	491.25521000000003	86.74964	1.8424	0.2156	56.879220000000004	345.47046	0.0	975.7287	0.0	0.0	0.0	0.0	16.836419999999997	0.0	10.1136	705.326957	0.0	1137.291318
N17_2_2	3.52413	268.45559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.01055	4.42244	8.49938	1.45111	26.25827	925.67201	0.0	74.6977	0.0	0.0	3.31683	0.0	0.0	0.0	0.0	399.95481	0.0	19.6246
N17_2_3	35.6799	138.78957	0.0	1.46419	0.0	18.494999999999997	174.00715	6.165	27.7425	238.12335000000002	76.21482	25.97004	4.39256	101.106023	112.74246	0.0	606.55932	0.0	25.43063	4.08431	0.0	7.1668199999999995	0.0	46.39152	1699.69087	23.966440000000002	303.24096
N17_2_4	34.0924	13.0687	0.0	0.0	0.0	32.955960000000005	401.1536	0.0	55.116	391.49399999999997	84.66278	0.0	0.0	13.0687	0.0	0.0	229.55579999999998	0.0	0.0	0.0	0.0	10.2277	0.0	0.0	34.0924	0.0	131.824
N17_1_4	99.49404	24.48825	0.0	0.0	14.3992	170.52679999999998	1200.6452	0.0	92.6797	1211.57798	196.7487	4.3342	9.920516	145.677304	28.413055	0.0	2804.0834	0.0	0.0	0.0	0.0	45.8703	0.0	25.2828	165.975815	0.794604	721.35548
N18_1_3	1.43858	1.577795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.959052	1.11374	0.278435	5.61509	51.88161	0.0	6.1101	0.0	0.0	0.402183	0.0	0.0	0.0	0.0	5.011823	0.0	4.114642
N18_1_4	90.6223	564.91616	0.0	0.0	0.0	0.0	67.9186	0.0	0.0	455.92273	85.21114	97.8629	17.928031	891.5299	1094.39985	0.0	606.7424	0.0	67.05203	10.9186	0.0	0.0	0.0	10.2253	3109.77326	102.86956	413.269287
N18_2_2	7.52293	930.8633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.99181	14.021053	14.48692	4.86778	51.7987	2509.489097	0.0	170.6284	0.0	8.57102	3.00451	0.0	0.0	0.0	0.0	1830.58701	0.0	167.88013
N18_1_2	2.39689	144.65929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.12661	2.75944	3.867245	0.825819	17.44291	771.71762	0.0	34.66429	0.0	0.0	0.906387	0.0	0.0	0.0	0.0	294.11231	0.362555	21.10878
N18_2_4	0.0	6.94398	0.0	0.0	0.0	0.0	0.0	0.0	24.571	0.0	20.832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.61475	0.0	0.0	0.0	0.0	8.01229
N18_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N19_1_2	9.29677	919.075116	0.0	0.0	0.0	0.0	0.0	0.0	15.1564	100.40097	20.91255	14.763010000000001	9.54523	90.1517	6894.88785	0.0	200.947	0.0	14.100449999999999	3.66487	0.0	0.0	0.0	0.0	2099.185332	1.98773	287.57848
N19_1_3	25.60768	30.7063	0.0	0.0	4.06744	37.78145	239.26285000000001	0.0	21.8553	303.25364	52.532971	3.924223	1.11711	34.65917	146.88612700000002	0.0	704.6123	0.0	1.54677	0.94525	0.0	13.376719999999999	0.0	6.98912	101.227611	0.458303	286.754465
