sample_name	species	Location	BodySite	genes_with_resistance	total_resistance_score	total_mutations	n_genes_with_resistance
N25_1_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0106	1	1
N25_1_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0106	1	1
N25_1_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0106	1	1
N25_1_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0106	1	1
N25_1_4	Pseudomonas_aeruginosa	UCMC	Stool	gyrA	0.0244	1	1
N25_1_4	Pseudomonas_aeruginosa	ZCH	Stool	gyrA	0.0244	1	1
N25_1_4	Shigella_flexneri	UCMC	Stool	parC	0.0062	1	1
N25_1_4	Shigella_flexneri	ZCH	Stool	parC	0.0062	1	1
N25_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrA,gyrB	1.0531	7	2
N25_2_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrA,gyrB	1.0531	7	2
N25_2_2	Rothia_mucilaginosa	UCMC	Axilla	gyrA	1.0	1	1
N25_2_2	Rothia_mucilaginosa	ZCH	Axilla	gyrA	1.0	1	1
N25_2_2	Salmonella_enterica	UCMC	Axilla	gyrB,parE	0.2388	3	2
N25_2_2	Salmonella_enterica	ZCH	Axilla	gyrB,parE	0.2388	3	2
N25_2_2	Staphylococcus_epidermidis	UCMC	Axilla	gyrA	0.0833	1	1
N25_2_2	Staphylococcus_epidermidis	ZCH	Axilla	gyrA	0.0833	1	1
N25_2_4	Burkholderia_cepacia	UCMC	Stool	gyrA	0.1538	1	1
N25_2_4	Burkholderia_cepacia	ZCH	Stool	gyrA	0.1538	1	1
N25_2_4	Citrobacter_freundii	UCMC	Stool	gyrA	0.2222	1	1
N25_2_4	Citrobacter_freundii	ZCH	Stool	gyrA	0.2222	1	1
N25_2_4	Enterobacter_cloacae	UCMC	Stool	parE	0.2167	2	1
N25_2_4	Enterobacter_cloacae	ZCH	Stool	parE	0.2167	2	1
N25_2_4	Escherichia_coli	UCMC	Stool	gyrA,parC,parE	0.3225	5	3
N25_2_4	Escherichia_coli	ZCH	Stool	gyrA,parC,parE	0.3225	5	3
N25_2_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0714	1	1
N25_2_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0714	1	1
N25_2_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0714	1	1
N25_2_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0714	1	1
N25_2_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0682	1	1
N25_2_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0682	1	1
N25_2_4	Pseudomonas_aeruginosa	UCMC	Stool	gyrA	0.1934	2	1
N25_2_4	Pseudomonas_aeruginosa	ZCH	Stool	gyrA	0.1934	2	1
N25_2_4	Salmonella_enterica	UCMC	Stool	gyrA	0.047200000000000006	2	1
N25_2_4	Salmonella_enterica	ZCH	Stool	gyrA	0.047200000000000006	2	1
N25_2_4	Shigella_flexneri	UCMC	Stool	parC	0.0227	1	1
N25_2_4	Shigella_flexneri	ZCH	Stool	parC	0.0227	1	1
N26_1_4	Escherichia_coli	UCMC	Stool	gyrA,parC	1.0395	3	2
N26_1_4	Escherichia_coli	ZCH	Stool	gyrA,parC	1.0395	3	2
N26_1_4	Haemophilus_influenzae	UCMC	Stool	parC	0.9655	1	1
N26_1_4	Haemophilus_influenzae	ZCH	Stool	parC	0.9655	1	1
N26_1_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0244	1	1
N26_1_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0244	1	1
N26_1_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0244	1	1
N26_1_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0244	1	1
N26_1_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0241	1	1
N26_1_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0241	1	1
N26_1_4	Salmonella_enterica	UCMC	Stool	gyrA,gyrB	0.129	2	2
N26_1_4	Salmonella_enterica	ZCH	Stool	gyrA,gyrB	0.129	2	2
N27_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	0.9976	2	1
N27_1_2	Staphylococcus_aureus	UCMC	Axilla	gyrA	0.25	1	1
N27_1_2	Staphylococcus_epidermidis	UCMC	Axilla	gyrB	0.0367	1	1
N27_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0	1	1
N27_1_4	Escherichia_coli	UCMC	Stool	parC	0.0312	1	1
N27_1_4	Escherichia_coli	ZCH	Stool	parC	0.0312	1	1
N27_1_4	Klebsiella_aerogenes	UCMC	Stool	parC	0.0312	1	1
N27_1_4	Klebsiella_aerogenes	ZCH	Stool	parC	0.0312	1	1
N27_1_4	Klebsiella_oxytoca	UCMC	Stool	parC	0.0312	1	1
N27_1_4	Klebsiella_oxytoca	ZCH	Stool	parC	0.0312	1	1
N27_1_4	Klebsiella_pneumoniae	UCMC	Stool	parC	0.0312	1	1
N27_1_4	Klebsiella_pneumoniae	ZCH	Stool	parC	0.0312	1	1
N27_1_4	Salmonella_enterica	UCMC	Stool	gyrA,gyrB,parE	0.12279999999999999	3	3
N27_1_4	Salmonella_enterica	ZCH	Stool	gyrA,gyrB,parE	0.12279999999999999	3	3
N27_1_4	Shigella_flexneri	UCMC	Stool	parC	0.037	1	1
N27_1_4	Shigella_flexneri	ZCH	Stool	parC	0.037	1	1
N27_2_3	Actinomyces_naeslundii	UCMC	Groin	gyrA	0.0062	1	1
N27_2_3	Actinomyces_naeslundii	ZCH	Groin	gyrA	0.0062	1	1
N27_2_3	Actinomyces_oris	UCMC	Groin	gyrA	0.0303	1	1
N27_2_3	Actinomyces_oris	ZCH	Groin	gyrA	0.0303	1	1
N27_2_3	Bifidobacterium_adolescentis	UCMC	Groin	gyrA	0.0892	3	1
N27_2_3	Bifidobacterium_adolescentis	ZCH	Groin	gyrA	0.0892	3	1
N27_2_3	Bifidobacterium_bifidum	UCMC	Groin	gyrB	0.0435	1	1
N27_2_3	Bifidobacterium_bifidum	ZCH	Groin	gyrB	0.0435	1	1
N27_2_3	Bifidobacterium_breve	UCMC	Groin	parE	0.0185	1	1
N27_2_3	Bifidobacterium_breve	ZCH	Groin	parE	0.0185	1	1
N27_2_3	Enterococcus_faecium	UCMC	Groin	gyrA	0.1765	1	1
N27_2_3	Enterococcus_faecium	ZCH	Groin	gyrA	0.1765	1	1
N27_2_3	Escherichia_coli	UCMC	Groin	gyrA,parC	0.0259	3	2
N27_2_3	Escherichia_coli	ZCH	Groin	gyrA,parC	0.0259	3	2
N27_2_3	Faecalibacterium_prausnitzii	UCMC	Groin	gyrA	0.0192	1	1
N27_2_3	Faecalibacterium_prausnitzii	ZCH	Groin	gyrA	0.0192	1	1
N27_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrA,gyrB	1.0135	2	2
N27_2_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrA,gyrB	1.0135	2	2
N27_2_3	Ruminococcus_bromii	UCMC	Groin	gyrB	0.9773	1	1
N27_2_3	Ruminococcus_bromii	ZCH	Groin	gyrB	0.9773	1	1
N27_2_3	Salmonella_enterica	UCMC	Groin	gyrA,gyrB	0.0167	2	2
N27_2_3	Salmonella_enterica	ZCH	Groin	gyrA,gyrB	0.0167	2	2
N27_2_3	Shigella_flexneri	UCMC	Groin	parC	0.0137	1	1
N27_2_3	Shigella_flexneri	ZCH	Groin	parC	0.0137	1	1
N27_2_3	Staphylococcus_saprophyticus	UCMC	Groin	gyrA	0.0323	1	1
N27_2_3	Staphylococcus_saprophyticus	ZCH	Groin	gyrA	0.0323	1	1
N27_2_3	Stenotrophomonas_maltophilia	UCMC	Groin	gyrB	0.0909	1	1
N27_2_3	Stenotrophomonas_maltophilia	ZCH	Groin	gyrB	0.0909	1	1
N27_2_3	Streptococcus_mutans	UCMC	Groin	parE	1.0	1	1
N27_2_3	Streptococcus_mutans	ZCH	Groin	parE	1.0	1	1
N27_2_4	Bifidobacterium_breve	UCMC	Stool	gyrA	0.0909	1	1
N27_2_4	Bifidobacterium_breve	ZCH	Stool	gyrA	0.0909	1	1
N27_2_4	Enterococcus_faecalis	UCMC	Stool	gyrA	0.1111	1	1
N27_2_4	Enterococcus_faecalis	ZCH	Stool	gyrA	0.1111	1	1
N27_2_4	Enterococcus_faecium	UCMC	Stool	gyrA	0.2857	1	1
N27_2_4	Enterococcus_faecium	ZCH	Stool	gyrA	0.2857	1	1
N27_2_4	Escherichia_coli	UCMC	Stool	gyrA	0.1217	2	1
N27_2_4	Escherichia_coli	ZCH	Stool	gyrA	0.1217	2	1
N27_2_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0556	1	1
N27_2_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0556	1	1
N27_2_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0556	1	1
N27_2_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0556	1	1
N27_2_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0476	1	1
N27_2_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0476	1	1
N27_2_4	Salmonella_enterica	UCMC	Stool	gyrA	0.0357	1	1
N27_2_4	Salmonella_enterica	ZCH	Stool	gyrA	0.0357	1	1
N27_2_4	Veillonella_dispar	UCMC	Stool	gyrA	0.0505	2	1
N27_2_4	Veillonella_dispar	ZCH	Stool	gyrA	0.0505	2	1
N27_2_4	Veillonella_parvula	UCMC	Stool	gyrA	0.0509	2	1
N27_2_4	Veillonella_parvula	ZCH	Stool	gyrA	0.0509	2	1
N28_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrA,gyrB	1.0602	3	2
N28_1_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrA,gyrB	1.0602	3	2
N28_1_4	Escherichia_coli	UCMC	Stool	gyrA,parC	0.18380000000000002	6	2
N28_1_4	Escherichia_coli	ZCH	Stool	gyrA,parC	0.18380000000000002	6	2
N28_1_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0536	1	1
N28_1_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0536	1	1
N28_1_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0536	1	1
N28_1_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0536	1	1
N28_1_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0536	1	1
N28_1_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0536	1	1
N28_1_4	Salmonella_enterica	UCMC	Stool	gyrA,parE	0.0818	4	2
N28_1_4	Salmonella_enterica	ZCH	Stool	gyrA,parE	0.0818	4	2
N28_2_3	Citrobacter_freundii	UCMC	Groin	parE	0.0497	2	1
N28_2_3	Citrobacter_freundii	ZCH	Groin	parE	0.0497	2	1
N28_2_3	Enterobacter_cloacae	UCMC	Groin	parE	0.024	1	1
N28_2_3	Enterobacter_cloacae	ZCH	Groin	parE	0.024	1	1
N28_2_3	Escherichia_coli	UCMC	Groin	gyrA,parE	0.0349	3	2
N28_2_3	Escherichia_coli	ZCH	Groin	gyrA,parE	0.0349	3	2
N28_2_3	Granulicatella_adiacens	UCMC	Groin	gyrA	0.0357	1	1
N28_2_3	Granulicatella_adiacens	ZCH	Groin	gyrA	0.0357	1	1
N28_2_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.0065	2	1
N28_2_3	Klebsiella_aerogenes	ZCH	Groin	gyrA	0.0065	2	1
N28_2_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.0065	2	1
N28_2_3	Klebsiella_oxytoca	ZCH	Groin	gyrA	0.0065	2	1
N28_2_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.0063	2	1
N28_2_3	Klebsiella_pneumoniae	ZCH	Groin	gyrA	0.0063	2	1
N28_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0103	5	1
N28_2_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.0103	5	1
N28_2_3	Ruminococcus_bromii	UCMC	Groin	gyrB	0.9412	1	1
N28_2_3	Ruminococcus_bromii	ZCH	Groin	gyrB	0.9412	1	1
N28_2_3	Salmonella_enterica	UCMC	Groin	gyrA,gyrB,parE	0.0133	4	3
N28_2_3	Salmonella_enterica	ZCH	Groin	gyrA,gyrB,parE	0.0133	4	3
N28_2_3	Shigella_sonnei	UCMC	Groin	parE	0.075	1	1
N28_2_3	Shigella_sonnei	ZCH	Groin	parE	0.075	1	1
N28_2_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.0039	2	1
N28_2_3	Staphylococcus_epidermidis	ZCH	Groin	gyrA	0.0039	2	1
N28_2_3	Staphylococcus_saprophyticus	UCMC	Groin	gyrA	0.008400000000000001	2	1
N28_2_3	Staphylococcus_saprophyticus	ZCH	Groin	gyrA	0.008400000000000001	2	1
N28_2_4	Enterobacter_cloacae	UCMC	Stool	parE	0.0764	2	1
N28_2_4	Enterobacter_cloacae	ZCH	Stool	parE	0.0764	2	1
N28_2_4	Escherichia_coli	UCMC	Stool	gyrA,parC,parE	0.1292	4	3
N28_2_4	Escherichia_coli	ZCH	Stool	gyrA,parC,parE	0.1292	4	3
N28_2_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0154	1	1
N28_2_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0154	1	1
N28_2_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0154	1	1
N28_2_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0154	1	1
N28_2_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0154	1	1
N28_2_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0154	1	1
N28_2_4	Salmonella_enterica	UCMC	Stool	gyrA,gyrB	0.0739	2	2
N28_2_4	Salmonella_enterica	ZCH	Stool	gyrA,gyrB	0.0739	2	2
N28_2_4	Shigella_flexneri	UCMC	Stool	parC,parE	0.19449999999999998	2	2
N28_2_4	Shigella_flexneri	ZCH	Stool	parC,parE	0.19449999999999998	2	2
N28_2_4	Shigella_sonnei	UCMC	Stool	parE	0.07970000000000001	2	1
N28_2_4	Shigella_sonnei	ZCH	Stool	parE	0.07970000000000001	2	1
N29_1_3	Enterococcus_faecalis	UCMC	Groin	gyrA	0.025	1	1
N29_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0	1	1
N29_1_3	Streptococcus_parasanguinis	UCMC	Groin	parC,parE	0.23809999999999998	2	2
N29_1_4	Enterococcus_faecalis	UCMC	Stool	gyrA	0.0213	1	1
N29_1_4	Enterococcus_faecalis	ZCH	Stool	gyrA	0.0213	1	1
N29_1_4	Staphylococcus_epidermidis	UCMC	Stool	gyrA	0.0118	1	1
N29_1_4	Staphylococcus_epidermidis	ZCH	Stool	gyrA	0.0118	1	1
N29_1_4	Staphylococcus_saprophyticus	UCMC	Stool	gyrA	0.2	1	1
N29_1_4	Staphylococcus_saprophyticus	ZCH	Stool	gyrA	0.2	1	1
N29_1_4	Streptococcus_agalactiae	UCMC	Stool	gyrA	0.0175	1	1
N29_1_4	Streptococcus_agalactiae	ZCH	Stool	gyrA	0.0175	1	1
N29_1_4	Streptococcus_mitis	UCMC	Stool	gyrA	0.0213	1	1
N29_1_4	Streptococcus_mitis	ZCH	Stool	gyrA	0.0213	1	1
N29_1_4	Streptococcus_mutans	UCMC	Stool	gyrA,parE	0.06720000000000001	2	2
N29_1_4	Streptococcus_mutans	ZCH	Stool	gyrA,parE	0.06720000000000001	2	2
N29_1_4	Streptococcus_parasanguinis	UCMC	Stool	parC,parE	0.0673	3	2
N29_1_4	Streptococcus_parasanguinis	ZCH	Stool	parC,parE	0.0673	3	2
N29_1_4	Streptococcus_pneumoniae	UCMC	Stool	gyrA	0.0167	1	1
N29_1_4	Streptococcus_pneumoniae	ZCH	Stool	gyrA	0.0167	1	1
N29_1_4	Streptococcus_pyogenes	UCMC	Stool	gyrA,parE	0.0731	2	2
N29_1_4	Streptococcus_pyogenes	ZCH	Stool	gyrA,parE	0.0731	2	2
N29_1_4	Streptococcus_sanguinis	UCMC	Stool	parC	0.025	1	1
N29_1_4	Streptococcus_sanguinis	ZCH	Stool	parC	0.025	1	1
N29_2_2	Clostridioides_difficile	UCMC	Axilla	gyrB	0.0054	1	1
N29_2_2	Escherichia_coli	UCMC	Axilla	gyrA	0.0625	1	1
N29_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N29_2_2	Staphylococcus_aureus	UCMC	Axilla	gyrA	0.0338	2	1
N29_2_2	Staphylococcus_epidermidis	UCMC	Axilla	gyrA	0.0161	1	1
N29_2_2	Staphylococcus_saprophyticus	UCMC	Axilla	gyrA	0.0909	1	1
N29_2_3	Granulicatella_adiacens	UCMC	Groin	gyrA,parE	0.1772	2	2
N29_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	0.991	1	1
N29_2_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.0312	1	1
N29_2_3	Veillonella_dispar	UCMC	Groin	gyrA	0.1667	1	1
N29_2_3	Veillonella_parvula	UCMC	Groin	gyrA	0.1667	1	1
N29_2_4	Escherichia_coli	UCMC	Stool	gyrA	0.1429	1	1
N29_2_4	Proteus_mirabilis	UCMC	Stool	parC	0.2	1	1
N29_2_4	Veillonella_dispar	UCMC	Stool	gyrA	0.2353	1	1
N29_2_4	Veillonella_parvula	UCMC	Stool	gyrA	0.2353	1	1
N30_1_4	Escherichia_coli	UCMC	Stool	gyrA	0.0911	2	1
N30_1_4	Escherichia_coli	ZCH	Stool	gyrA	0.0911	2	1
N30_1_4	Haemophilus_influenzae	UCMC	Stool	parE	0.0903	3	1
N30_1_4	Haemophilus_influenzae	ZCH	Stool	parE	0.0903	3	1
N30_1_4	Salmonella_enterica	UCMC	Stool	gyrA	0.05	1	1
N30_1_4	Salmonella_enterica	ZCH	Stool	gyrA	0.05	1	1
N30_2_2	Actinomyces_oris	UCMC	Axilla	parE	0.0625	1	1
N30_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.1764	3	1
N30_2_4	Enterococcus_faecalis	UCMC	Stool	gyrA	0.0208	1	1
N30_2_4	Enterococcus_faecalis	ZCH	Stool	gyrA	0.0208	1	1
N30_2_4	Escherichia_coli	UCMC	Stool	gyrA	0.1538	1	1
N30_2_4	Escherichia_coli	ZCH	Stool	gyrA	0.1538	1	1
N30_2_4	Haemophilus_influenzae	UCMC	Stool	gyrA	0.0833	1	1
N30_2_4	Haemophilus_influenzae	ZCH	Stool	gyrA	0.0833	1	1
N30_2_4	Staphylococcus_saprophyticus	UCMC	Stool	gyrA	0.0406	2	1
N30_2_4	Staphylococcus_saprophyticus	ZCH	Stool	gyrA	0.0406	2	1
N30_2_4	Veillonella_dispar	UCMC	Stool	gyrA	0.034	3	1
N30_2_4	Veillonella_dispar	ZCH	Stool	gyrA	0.034	3	1
N30_2_4	Veillonella_parvula	UCMC	Stool	gyrA	0.0341	3	1
N30_2_4	Veillonella_parvula	ZCH	Stool	gyrA	0.0341	3	1
N31_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0588	2	1
N31_1_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0588	2	1
N31_1_2	Staphylococcus_aureus	UCMC	Axilla	gyrA	0.1111	1	1
N31_1_2	Staphylococcus_aureus	ZCH	Axilla	gyrA	0.1111	1	1
N31_1_2	Staphylococcus_epidermidis	UCMC	Axilla	gyrA	0.0075	1	1
N31_1_2	Staphylococcus_epidermidis	ZCH	Axilla	gyrA	0.0075	1	1
N31_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0	1	1
N31_1_4	Enterococcus_faecalis	UCMC	Stool	gyrA,parC	0.07050000000000001	2	2
N31_1_4	Enterococcus_faecalis	ZCH	Stool	gyrA,parC	0.07050000000000001	2	2
N31_1_4	Escherichia_coli	UCMC	Stool	gyrA	0.1144	2	1
N31_1_4	Escherichia_coli	ZCH	Stool	gyrA	0.1144	2	1
N31_1_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.1144	2	1
N31_1_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.1144	2	1
N31_1_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.1144	2	1
N31_1_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.1144	2	1
N31_1_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.1144	2	1
N31_1_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.1144	2	1
N31_1_4	Salmonella_enterica	UCMC	Stool	gyrA,gyrB	0.15510000000000002	3	2
N31_1_4	Salmonella_enterica	ZCH	Stool	gyrA,gyrB	0.15510000000000002	3	2
N31_2_2	Escherichia_coli	UCMC	Axilla	gyrA	0.0588	1	1
N31_2_2	Escherichia_coli	ZCH	Axilla	gyrA	0.0588	1	1
N31_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0917999999999999	7	1
N31_2_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0917999999999999	7	1
N31_2_2	Veillonella_dispar	UCMC	Axilla	gyrA	0.0714	1	1
N31_2_2	Veillonella_dispar	ZCH	Axilla	gyrA	0.0714	1	1
N31_2_2	Veillonella_parvula	UCMC	Axilla	gyrA	0.0714	1	1
N31_2_2	Veillonella_parvula	ZCH	Axilla	gyrA	0.0714	1	1
N31_2_4	Enterobacter_cloacae	UCMC	Stool	parE	0.0037	1	1
N31_2_4	Enterobacter_cloacae	ZCH	Stool	parE	0.0037	1	1
N31_2_4	Escherichia_coli	UCMC	Stool	gyrA,parC,parE	0.0193	7	3
N31_2_4	Escherichia_coli	ZCH	Stool	gyrA,parC,parE	0.0193	7	3
N31_2_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0019	1	1
N31_2_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0019	1	1
N31_2_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0019	1	1
N31_2_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0019	1	1
N31_2_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0019	1	1
N31_2_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0019	1	1
N31_2_4	Proteus_mirabilis	UCMC	Stool	gyrA	0.0333	1	1
N31_2_4	Proteus_mirabilis	ZCH	Stool	gyrA	0.0333	1	1
N31_2_4	Salmonella_enterica	UCMC	Stool	gyrB	0.0082	2	1
N31_2_4	Salmonella_enterica	ZCH	Stool	gyrB	0.0082	2	1
N31_2_4	Shigella_flexneri	UCMC	Stool	parC	0.0036	1	1
N31_2_4	Shigella_flexneri	ZCH	Stool	parC	0.0036	1	1
N31_2_4	Shigella_sonnei	UCMC	Stool	parE	0.0037	1	1
N31_2_4	Shigella_sonnei	ZCH	Stool	parE	0.0037	1	1
N31_2_4	Veillonella_dispar	UCMC	Stool	gyrA	0.0078	1	1
N31_2_4	Veillonella_dispar	ZCH	Stool	gyrA	0.0078	1	1
N31_2_4	Veillonella_parvula	UCMC	Stool	gyrA	0.008	1	1
N31_2_4	Veillonella_parvula	ZCH	Stool	gyrA	0.008	1	1
N32_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.2	2	1
N32_1_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.014599999999999998	2	1
N32_1_4	Enterococcus_faecalis	UCMC	Stool	gyrA	0.0482	1	1
N32_1_4	Enterococcus_faecalis	ZCH	Stool	gyrA	0.0482	1	1
N32_1_4	Escherichia_coli	UCMC	Stool	gyrA	0.2	1	1
N32_1_4	Escherichia_coli	ZCH	Stool	gyrA	0.2	1	1
N32_1_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.2	1	1
N32_1_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.2	1	1
N32_1_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.2	1	1
N32_1_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.2	1	1
N32_1_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.2	1	1
N32_1_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.2	1	1
N32_2_3	Escherichia_coli	UCMC	Groin	gyrA	0.013	1	1
N32_2_3	Escherichia_coli	ZCH	Groin	gyrA	0.013	1	1
N32_2_3	Granulicatella_adiacens	UCMC	Groin	gyrA	0.023	1	1
N32_2_3	Granulicatella_adiacens	ZCH	Groin	gyrA	0.023	1	1
N32_2_3	Haemophilus_influenzae	UCMC	Groin	parE	0.0625	1	1
N32_2_3	Haemophilus_influenzae	ZCH	Groin	parE	0.0625	1	1
N32_2_3	Lactobacillus_acidophilus	UCMC	Groin	gyrA	0.1053	1	1
N32_2_3	Lactobacillus_acidophilus	ZCH	Groin	gyrA	0.1053	1	1
N32_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0054	4	1
N32_2_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.0054	4	1
N32_2_3	Proteus_mirabilis	UCMC	Groin	parE	0.0286	1	1
N32_2_3	Proteus_mirabilis	ZCH	Groin	parE	0.0286	1	1
N32_2_3	Ruminococcus_bromii	UCMC	Groin	gyrB	0.9143	1	1
N32_2_3	Ruminococcus_bromii	ZCH	Groin	gyrB	0.9143	1	1
N32_2_3	Salmonella_enterica	UCMC	Groin	gyrA	0.0423	2	1
N32_2_3	Salmonella_enterica	ZCH	Groin	gyrA	0.0423	2	1
N32_2_3	Staphylococcus_aureus	UCMC	Groin	gyrA	0.0222	1	1
N32_2_3	Staphylococcus_aureus	ZCH	Groin	gyrA	0.0222	1	1
N32_2_4	Escherichia_coli	UCMC	Stool	gyrA	0.0065	1	1
N32_2_4	Escherichia_coli	ZCH	Stool	gyrA	0.0065	1	1
N33_1_3	Escherichia_coli	UCMC	Groin	gyrA	0.0238	1	1
N33_1_3	Escherichia_coli	ZCH	Groin	gyrA	0.0238	1	1
N33_1_3	Haemophilus_influenzae	UCMC	Groin	parE	0.0556	1	1
N33_1_3	Haemophilus_influenzae	ZCH	Groin	parE	0.0556	1	1
N33_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0476	2	1
N33_1_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.0476	2	1
N33_1_3	Staphylococcus_aureus	UCMC	Groin	gyrA	0.0123	1	1
N33_1_3	Staphylococcus_aureus	ZCH	Groin	gyrA	0.0123	1	1
N33_1_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.0049	1	1
N33_1_3	Staphylococcus_epidermidis	ZCH	Groin	gyrA	0.0049	1	1
N33_2_3	Escherichia_coli	UCMC	Groin	gyrA	0.0227	1	1
N33_2_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.0227	1	1
N33_2_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.0227	1	1
N33_2_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.0227	1	1
N33_2_4	Escherichia_coli	UCMC	Stool	gyrA,parC	0.0368	3	2
N33_2_4	Escherichia_coli	ZCH	Stool	gyrA,parC	0.0368	3	2
N33_2_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0085	1	1
N33_2_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0085	1	1
N33_2_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0085	1	1
N33_2_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0085	1	1
