sample_name	LHR_hdeD	LHR_hsp20A	LHR_hsp20B	LHR_kefB	LHR_psiE	LHR_trx	LHR_yfdX1	LHR_yfdX2	MerP_Gneg	SMR_efflux_emrE	aac(3)-XI	aac(6')-Ie	aac(6')_Entco	aacA-ENT1	aadA1	aadA21	aadA22	aadA25	aadE	acrB	acrF	acrR	ampD	ant(2'')-Ia	ant(4')-Ia	ant(9)-Ia	aph(2'')-Ia	aph(3'')-Ib	aph(3')-IIIa	aph(3')-Ia	aph(6)-Id	ariR	arnC	arsA	arsB_R773	arsB_pI258	arsB_pKW301	arsB_pYV	arsC_gluta	arsC_thio	arsD	arsH	arsR_R46	arsR_pKW301	arsR_pYV	aur	baeR	baeS	basR	blaACT	blaCTX-M	blaEC	blaI_of_Z	blaNDM	blaOXA-2_fam	blaR1	blaR1-2	blaSHV	blaTEM	blaZ	ble-MBL	bleO	cadD	cirA	clbB_Ec	clbN	clpK	clpL	cls	cmx	cpxA	crrB	cyaA	dfrB	dfrC	dfrG	dfrK	dltC	eat(A)	emrD	emrR	envZ	erm(33)	erm(A)	erm(B)	erm(C)	erm(X)	fabG	fabI	fdeC	fieF	folP	fosA5_fam	fosA_gen	fosB-Sepi	fosB_gen	fos_A3_A4	fos_A_A2	ftsI	fusA	fusE	gdpP	glpT	gshF	gyrA	gyrB	hld	hlgA	hlgB	hlgC	icaC	ileS	iroB	iroC	iroN	iss	iucA	iucB	iucC	iucD	iutA	kdeA	lamB	lapB	liaF	liaR	liaS	lmrS	lon	lpxM	lsa(A)	lukD	lukE	marR	mco	mdrA	mdtM	mecA	mecA-ceftar	mecA2	mecI_of_mecA	mecR1	mef(A)	mepA	merA	merD	merE	merR_Ps	merT	mgrB	mph(C)	mprF	mreE	msr(A)	msr(C)	msr(D)	mupA	murA	murG	ncrC	nfsA	nfsB	ompC	ompF	ompK35	ompK36	ompR	oqxA	oqxB	oqxR	parC	parE	pbp2	pbp2b	pbp2m	pbp2x	pbp4	pbp5	pcoA	pcoB	pcoC	pcoD	pcoE	pcoR	pcoS	pgsA	phoP	phoQ	pmrA	pmrB	ptsI	qacA	qacB	qacC	qacE	qacE_gen	qacR	ramR	rmtB	rplC	rplD	rpoB	rpoC	rpsJ	rpsL	rseA	sasG	sat4	sdeY	sei	sel26	selV	selX	sem	senB	seo	silA	silB	silC	silF	silP	silR	silS	soxR	soxS	splA	splB	sul1	sul2	terC	terD	tet(38)	tet(A)	tet(K)	tet(L)	tet(M)	tet(O/W)	tet(O/W/O)	tet(W)	tet(W/N/W)	tetAB_A	tetAB_B	tufA	uhpA	uhpT	vga(A)	walK	ybtP	ybtQ	yybT
N50_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N50_2_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.7509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1241125	0.32441	0.0	48.395025	0.0	51.883716666666665	59.391740000000006	0.0	0.0	0.0	0.0	1.66839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.339858	0.0	0.0	1.9979566666666664	2.03915	0.0	0.7717869199999999	0.926886	0.0	0.0	0.57158	0.0	0.0	0.0	0.0	0.0	0.0	32.4564	0.0	0.0	0.0	0.0	0.988678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.602476	0.432547	0.0	0.40165	59.027175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231721	0.0	0.0	0.0	0.0	6.36462	0.540683	0.0	0.695164	0.0	55.01091	3.6303	0.0	0.0	0.0	0.0	0.0	2.0237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.098365	2.10094	1.88467	0.0	0.988678	0.0	0.0	1.31309	0.0	0.0	0.0	0.355306	0.0	1.8254483333333333	0.0	0.0	1.9124780000000001	0.0	0.0	3.22865	1.06592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73019	0.0	0.0	99.8565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.26367	4.26367	0.24717	0.0	0.0	0.293514	0.0	0.0	0.587028	0.0	61.67393333333333	42.7758	0.339858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26674	0.0	0.0	88.9501	79.5577	106.06928333333333	83.30385	0.0	0.0	0.0	0.0	1.59115	1.7894033333333332	2.19363	0.0	0.0	0.0
N50_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N50_2_4	14.5404	14.2941	12.5352	33.7243	14.259	9.96719	18.3396	17.1318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.30666666666664	136.093	7.22328	9.18155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.8237	95.90390000000001	122.174	1.049485	125.012	107.728	38.543733333333336	0.0	16.06475	27.357	32.8448	28.5765	7.58679	0.0	19.9813	26.9378	21.4353	0.8774065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.269701	4.81943	0.0	0.0	56.5199	0.0	0.0	0.0	39.7046	0.0	81.0978	0.0	0.363509	0.0	0.0	0.0	0.0	32.622033333333334	14.9625	41.1235	0.0	0.0	0.175892	0.0	0.0	18.5742	19.3012	0.0	31.0449	20.3565	0.0	0.0	0.105535	0.0	0.0	0.644936	52.183150000000005	6.64871	0.328331	0.0	0.316605	0.0	55.92703222222222	44.29344666666666	0.0	0.0	0.0	0.0	0.0	1.02017	0.680115	1.841	6.99902125	0.0	0.0	0.0	0.0	0.0	0.0	29.2684	0.0	19.4067	0.0	0.0	0.0	0.0	66.9913	15.9592	0.0	0.0	0.0	9.09946	0.0	52.7206	21.1305	0.7465623333333333	0.750471	0.621484	0.0	0.621484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.615621	1.4462216666666665	0.0	0.0	1.559574	0.0	0.0	0.0	19.78197	0.0	39.2356	10.9874	0.0	26.4541	14.341	4.81943	27.2163	26.6065	3.527429090909091	12.012041538461538	1.64166	54.51472	38.70787666666667	0.0	0.0	0.0	0.0	0.0	0.0	122.35	33.2435	19.9813	45.7436	0.0	45.3801	83.4196	0.0	16.7918	0.0	15.355335	16.9325	47.7135	2.53284	2.53284	0.0	0.0	0.0	0.0	0.0	0.0	0.257974	0.0	75.70660000000001	36.0812	5.288475	22.0451	0.0	0.0	0.105535	120.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.016	75.8914	73.4993	11.5385	105.031	54.8313	74.6133	16.38725	9.849935	0.0	0.0	0.0	0.0	7.22328	2.52111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.6227	16.4048	20.280301	0.0	0.891185	3.01361	2.53284	0.0
N50_2_3	8.19886	6.34751	6.33195	21.6406	7.09427	5.60074	10.3614	9.66128	0.0	0.0	0.0	0.373383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.95326666666666	69.527	2.95595	0.0	0.0	1.326285	0.0	0.373383	0.0	0.280037	0.0	0.0	0.0	9.61461	50.86306666666667	68.7491	3.98275	70.616	60.4569	19.58706666666667	0.3889405	9.070095	12.555	13.8152	12.1349	2.83149	0.0	10.7503	14.830325	11.8705	0.0	0.0	0.0	0.0	0.0	0.0	0.731208	0.746766	0.0	0.0	0.26448	0.0	0.342268	0.622305	4.72952	0.0	0.0	30.8352	0.0	0.0	0.0	26.4946	0.0	45.2882	0.0	0.637862	0.0	0.0	0.0	0.0	19.037333333333333	7.60768	25.8412	0.0	0.0	0.0	0.0	0.0	8.74338	9.44347	0.0	18.52915	12.990649999999999	0.0	0.0	0.248922	0.0	0.0	0.342268	29.411649999999998	14.8109	0.622305	0.0	1.0268	0.71565	29.794582222222225	29.517970000000002	0.0	0.0	0.0	0.0	0.0	2.90927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7486	0.0	9.179	0.357825	0.26448	0.357825	0.0	36.4359	8.51002	0.0	0.0	0.0	4.23167	0.871227	27.817	13.084	2.452915	2.4581	2.224735	0.233364	1.19794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3967195	2.543668333333333	0.0	0.0	2.9341660000000003	0.0	0.0	0.0	11.792665000000001	0.0	22.963	5.25848	0.0	11.2015	6.37862	3.29822	11.4037	16.3666	2.3237418181818184	6.7862324	0.9179	28.107435	23.263830000000002	0.0	0.0	0.0	0.0	0.0	0.0	63.1173	18.6536	10.797	22.0763	0.0	25.2033	45.5527	0.420056	8.27665	14.7175	8.813395	4.83842	22.9164	7.73214	7.73214	0.0	0.0	0.0	0.295595	0.0	0.0	0.933457	2.20918	49.04696	48.251949999999994	3.6482599999999996	11.3882	4.21611	0.0	0.24373599999999998	59.819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.252	46.4395	43.397949999999994	6.98537	63.5373	31.8153	40.5898	9.27234	6.39418	0.0	0.0	0.0	0.0	0.933457	0.497844	0.0	0.0	0.451171	0.0	0.5669887777777778	0.0	0.0	0.0	0.0	0.0	0.0	55.8207	10.8125	14.227465	0.0	3.59381	2.73814	2.76926	0.808996
N51_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.447156666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6066	0.0	0.0	0.0	0.0	57.7477	0.342341	7.447156666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.460549999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.52601	0.0	0.0	0.0	0.0	0.0	0.0	6.47471	0.0	0.0	45.705033333333326	45.963	0.0	0.0	5.090461250000001	0.0	25.9881	0.0	0.0	0.0	0.0	0.0	0.0	10.3447	0.0	0.0	0.0	0.0	0.0	21.7312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.5172	0.253035	0.0	129.36526666666666	0.0	0.0	0.0	0.0	0.0	2.47081	0.0	0.0	5.73049	0.253035	0.0	0.0	0.0	57.8705	12.101	38.104	20.7042	0.0	57.7068	50.1455	0.2455925	0.654913	0.699566	0.654913	2.26243	40.292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.611	0.0	0.0	0.0	0.759104	0.6325864999999999	0.0	9.13902	0.0	0.0	30.11361666666667	30.14835	25.8914	0.148844	15.063	0.6145128095238095	1.22052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.21893	0.0	0.0	0.0	0.699566	25.45975	20.1386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.26278	28.2506	24.8123	0.7094895	0.0	1.2850208333333333	0.937717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.76026	0.0	0.0	0.6995665	0.0	0.0	154.917	154.8345	2.2922	0.0	0.0	10.6721	0.0	0.0	12.6666	4.27182	100.26115	96.5848	5.56676	0.0	0.0	3.30433	0.0	0.0	0.0	0.0	0.401879	0.282803	0.431647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.461416	0.342341	0.0	0.0	0.0	0.0	1.26517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.6685	0.0	39.3543	0.0	0.0	0.0
N51_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.827063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98202	0.0	0.827063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46281	0.0	0.0	0.0	0.45948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.808684	0.0	0.0	3.9699000000000004	4.00666	0.0	0.32163566666666665	0.69381425	0.0	1.54385	0.312446	0.0	0.0	0.0	0.0	0.0	1.01086	0.0	0.0	0.0	0.0	0.0	1.23141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.929662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.569755	0.0	0.0	0.0	0.0	4.66831	0.808684	3.19798	1.47033	0.0	5.14617	4.66831	0.0	0.0	0.0	0.0	0.0	3.63908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26816	0.0	0.0	3.60232	3.61151	3.2071699999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7075985	0.0	0.0	0.8748494000000001	0.0	0.0	2.11361	1.63575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.90638	9.90638	0.0	0.0	0.0	1.10275	0.0	0.0	1.19465	0.312446	8.445235	7.90305	0.294067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63575	0.0	3.63908	0.0	0.0	0.0
N51_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13569	0.150767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N51_2_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2145824999999997	0.0	0.0	7.30134	0.0	7.822575	8.038952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.398708	0.0	0.0	1.99354	1.99354	0.0	0.0	0.0	0.0	1.34564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.905869999999999	8.34795625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.199354	0.0	0.0	0.0	0.0	3.04015	0.398708	1.99354	1.32072	0.0	9.56901	2.69128	0.0	0.0	0.0	0.0	0.0	1.74435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6654366666666665	1.66959	1.5076200000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32072	0.772497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44532	0.0	0.0	17.8671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.32626	7.32626	0.0	0.0	0.0	0.647901	0.0	0.0	0.67282	0.0	12.750356666666667	10.2418	0.398708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3752	13.6308	17.361811111111113	14.278749999999999	0.0	0.0	2.79096	0.0	1.86895	0.0	1.96862	0.0	0.0	0.0
N51_2_3	0.0	1.85751	0.0	0.0	0.0	0.0	0.0	0.0	1.4732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.4888	27.8626	3.8751499999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08888	4.93201	0.0	4.03528	0.0	4.99606	0.0	1.66535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.06011	7.5421275	2.88234	0.0	0.0	3.604382727272727	0.0	0.0	0.0	0.0	0.0	0.0	2.6741725	0.0	0.0	0.0	0.0	10.5045	0.0	0.0	17.6784	0.0	0.0	0.0	15.2444	0.0	19.4078	0.0	0.0	0.0	0.0	0.0	0.0	10.675333333333333	5.89279	12.1699	0.0	10.0562	0.0	0.0	16.3813	8.19866	4.22744	12.6183	8.93526	6.757490000000001	1.4732	1.21699	0.0	0.0	0.0	0.0	10.5472	0.0	0.0	0.0	0.0	0.0	18.0787	25.0123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.768625	5.06011	4.09933	6.91762	3.58691	0.0	6.72546	7.36599	6.46926	0.0	0.0	0.0	0.0	18.5751	8.96729	0.0	0.0	0.0	1.02483	0.0	14.6039	7.68625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.63658	1.28104	0.960781	2.3912783333333336	3.202602	0.448364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.60781	0.0	0.0	4.99606	3.65097	4.5477	2.69019	3.71502	5.50848	8.83918	6.0092445454545445	12.472211999999999	2.62613	17.33248	14.764	0.0	0.0	80.2572	0.0	0.0	0.0	6.02089	5.57253	1.98561	6.08494	0.0	2.88234	6.21305	0.0	3.90717	6.53331	3.202605	3.1545625	9.22349	0.0	0.0	0.0	1.28104	1.66535	0.0	2.04967	0.0	0.0	0.0	45.0286	0.0	1.66535	7.7503	4.03528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.38037	0.0	33.0509	9.03134	10.2483	1.85751	10.5686	8.77513	9.03134	5.220245	2.94639	0.0	0.0	3.6899552173913044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.1646	8.13461	10.8248	0.0	0.0	4.73985	6.21305	0.0
N51_2_4	0.0	5.01992	0.0	0.0	0.0	0.0	0.0	0.0	4.1334	13.0318	0.0	0.0	0.432179	0.4321789999999999	0.0	0.0	0.0	0.0	0.0	214.38266666666667	188.796	17.004550000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.01992	21.5424	0.0	0.0	0.0	6.6489	0.0	16.589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.952	32.7209	25.0664	0.0	0.0	37.25805454545454	0.0	0.0	0.0	0.0	0.0	0.0	24.6726240625	0.0	0.0	0.0	0.0	40.89075	0.0	0.0	21.1435	0.0	0.0	0.0	46.0436	0.0	116.057	0.0	0.0	0.0	0.0	0.0	0.0	40.336666666666666	16.855	50.9971	0.0	0.0	0.0	0.565157	0.0	20.9773	21.6089	101.529	47.556250000000006	24.0524	1.96143	1.92818	0.0	0.0	0.0	0.0	63.58011666666667	0.0	0.0	0.0	0.0	0.0	66.0651625	93.11789999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.12496	44.6806	28.6235	54.0223	44.4147	57.9452	29.5876	22.9387	23.2379	0.731379	0.432179	0.0	0.0	74.5342	16.3895	0.0	0.0	0.0	12.8324	0.0	69.747	35.0065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7187	3.02525	1.7785799999999998	4.947891666666666	3.77658	1.562495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.67	0.0	0.0	20.3124	15.0598	37.1009	30.7512	11.6688	36.0038	29.2884	8.07842	19.800934615384616	3.62365	53.86561571428572	62.0509	0.0	0.0	0.0	0.0	0.0	1.13031	27.2937	12.3005	4.78721	17.3204	4.12232	10.1728	19.2153	0.0	23.9693	31.4161	18.301099999999998	25.08632	54.8867	1.16356	1.16356	0.0	8.64357	11.5691	0.0	4.28854	0.0	0.0	0.0	69.6206	16.2898	10.5053	23.7366	10.0398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0954	0.0	99.8998	18.4839	16.07375	4.15556	32.9786	24.069	23.0052	19.2486	10.987300000000001	0.0	0.0	20.5827	0.0	0.0	0.0	0.0	0.0	0.0	0.897602	1.7047033333333335	0.0	0.0	0.0	0.0	0.0	0.0	103.723	18.1847	49.4678	0.0	0.0	34.7073	36.8349	0.0
